Speaker Name,イン点,アウト点,文字起こし,色選択
えま,00:42:58:23,00:43:27:06,人間だと、例えば今ここで色んな人に明かした秘密というのも、その人その人が拡散したりとか、SNS流したりとかいうことあるかもしれないですけども、基本その場限りなんですけども、AIに知れ渡ると、その情報がいつどこで何時、どう使われるかを、今度は例えばあの人依存性があるらしいよだとかいうのが、次の就職のキャリアの時とかに何か拾われていつまでも覚えてるみたいなので使われる怖さみたいなのって、スティグマ化というか機械の方が変に忘れ,Blue
えま,00:43:27:06,00:43:48:16,てくれなくて、覚えている怖さがあるというのがあるので、人はその時その時のシチュエーションによっても忘れて脚色されるとかもあるけれども、やっぱりデジタル的にスティグマとして残されていく上に消えないみたいなのの怖さっていうのは、私はむしろそっちの方が結構人よりはデジタルのが怖いと思う。,Blue
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_13
とうはた,00:43:48:21,00:43:52:08,そうですね。人は一応飲み会とかで喋ったことを忘れてくれますものね。,Forest
えま,00:43:52:09,00:43:53:12,という点になっている。,Forest
えま,00:43:53:17,00:43:55:20,と泣き。,Forest
とうはた,00:43:55:22,00:44:09:21,そうになり、かつ実際に忘れることもあるし、忘れないけれども、何か表に出しちゃいけないこととして裏に置いておいてくれて、それは確かにデータとして管理されるようにって話があります。人間のことで。,Forest
えま,00:44:09:23,00:44:13:13,関係性が良好な時に、そこは1大事にはならないという。,Forest
とうはた,00:44:13:18,00:44:13:22,です。,Forest
えま,00:44:14:00,00:44:20:03,それが逆に絆を深めたり、お互いに秘密を交換したいみたいになるけどの。,Forest
えま,00:44:20:05,00:44:21:19,秘密がこっちに来るわけでは。,Forest
えま,00:44:21:19,00:44:25:20,なく、そこは忘れてくれない怖さ。,Forest
とうはた,00:44:26:01,00:44:26:19,確かに確かに。,Forest
えま,00:44:26:19,00:44:34:00,というのはあるので、私はだから逆に言うと、だから本当に仕事だけの付き合いしか先生とはしてない。,Forest
とうはた,00:44:34:02,00:44:35:19,僕の方が心を打ち明けて打ち明け。,Forest
えま,00:44:35:19,00:44:38:14,て、いや。,Forest
とうはた,00:44:38:16,00:44:50:11,でも、でもまさにそうで、そうっていうのはそこまで考えてなかったからだけど。で、だからそれはだからなんて言っていいのかな、すげえ都合のいいやつをててるわけですよね。,Forest
えま,00:44:50:13,00:44:50:23,AIを。,Forest
えま,00:44:50:23,00:44:51:15,装って自分。,Forest
とうはた,00:44:51:15,00:44:58:04,を何かどこにも話を漏らさないで、俺を嫌わないで。,Forest
えま,00:44:58:06,00:45:00:01,どんなことを押し付け。,Forest
えま,00:45:00:01,00:45:01:11,ても、そうそうそう飲み込んでくれる。,Forest
とうはた,00:45:01:17,00:45:02:12,王様の耳は。,Forest
えま,00:45:02:12,00:45:03:11,ロバの。,Forest
とうはた,00:45:03:13,00:45:14:17,だから、王様はロバの耳ってやっぱり告白してるんだけど、緊張感がないと思うんですよ。なるほど。それと一緒で、なんで緊張感の中で告白が緊張感のそこに他者がいるからですよね。,Forest
えま,00:45:14:19,00:45:17:14,そうですよね。ロケット、どう受け止められるか分から。,Forest
えま,00:45:17:14,00:45:17:21,ない。,Forest
とうはた,00:45:17:22,00:45:26:06,心なんですよ。向こうがお前もって言われるが、つらかったねって話に全てをかけながら。,Forest
えま,00:45:26:10,00:45:27:04,そう、で、つらかったね。,Forest
とうはた,00:45:27:04,00:45:28:18,って言ってくれるのではという希望。,Forest
えま,00:45:28:18,00:45:30:15,があり。,Forest
とうはた,00:45:30:17,00:45:42:23,打ち明けるからで、そう思ってた。最悪の犯人じゃない時には、何か本当良かったって思うじゃないですか。チャッピーは大変でしたね。それも嬉しいんですよ。,Forest
えま,00:45:43:00,00:45:47:20,役立つのわかるんだけどね。告白の持つ。,Forest
とうはた,00:45:47:22,00:45:51:20,緊張感がないのがいいところなんだろうが、物足りない。,Forest
えま,00:45:51:20,00:46:22:02,ところで結局人ってだから予測の範囲内で収まってくれるっていう感じですよね。だからさっき言ったシチュエーションじゃないですけども、今からこういう話をするけども、それをただひたすら慰めるだけの役割に徹しているのかっていうと、そういうのやっていくロールプレーみたいなの見せてくれる何かコンセプトカフェみたいな感じなんだけど、こういうコンセプトでそこで何か魔法の国行ったと思ったら、いきなりドランクドラゴン出てくるとかいうのはあるかもしれないけども、何か別の何か機械が出てこないみたいな予測の範囲,Forest
えま,00:46:22:02,00:46:25:09,内だけど、人は予想外の反応があり得る。,Forest
とうはた,00:46:25:09,00:46:28:19,そうそうそう。だからこれが人間のいいところでもあり、悪いところでもあっ。,Forest
えま,00:46:28:21,00:46:29:19,て、だから。,Forest
とうはた,00:46:29:19,00:46:33:21,予測の範囲内を必要としている時がありますよね。最も苦しい時。,Forest
えま,00:46:33:24,00:46:34:20,そうですよね。,Forest
とうはた,00:46:34:20,00:46:36:08,予測の範囲内で。,Forest
えま,00:46:36:08,00:46:37:21,安心というか、安定の。,Forest
えま,00:46:37:21,00:46:38:16,安全安心。,Forest
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_14
とうはた,00:46:38:22,00:46:50:20,安全が欲しい。だから、それがやっぱり予測の中でやってくれるのすごく助かるというのがよくわかって、だけど安全の後に人は。,Tan
とうはた,00:46:50:22,00:47:08:11,リスクのある謎は何かを求めるんじゃないかと。求めることもあるし、求めないこともあるかもしれないけど、でもやっぱりチャッピーが安全にしてくれた後に、これ今まで言えなかったけど、恋人に言ってみようかなと。,Tan
えま,00:47:08:13,00:47:10:06,予行演習ができるわけですよね。,Tan
とうはた,00:47:10:08,00:47:33:04,そんな様な欲望なんですよね、この欲望。つまり分かって欲しいと。僕はずっと今日分かって欲しい話をし続けているんですよ、おそらく。だから学生に分かって欲しいとか、そういう欲望が人間にあって、これ南無阿弥陀仏で消えるのかもしれないけど、結構大事な欲望なのではないかと思ってるんですよね。,Tan
とうはた,00:47:33:06,00:47:34:21,そういうのが希望なんですよね。,Tan
えま,00:47:34:23,00:47:42:17,分かって欲しいのは分かりましたが、そういう浅いって分かってないだろうみたいなところあるけど、でも分かってないから色々言えるっていう。,Tan
とうはた,00:47:42:18,00:47:43:23,うん、そうそう。多分そうなんですよね。,Tan
えま,00:47:44:03,00:47:47:03,人間同士って本当に分かりあえるんです。,Tan
とうはた,00:47:47:05,00:47:58:14,分かり合えるんだと思いますよ。つまり錯覚かもしれないんだけど、少なくとも分かり合えたと思ったことがある人はたくさんいるじゃないですか。さっきの独我論みたいなちゃうけど、でもやっぱり。,Tan
えま,00:47:58:16,00:47:58:21,これ。,Tan
とうはた,00:47:58:21,00:48:06:04,はあるんじゃないかなと思うんだけどね。何だろう、この。だから僕はすごいね、楽観的。,Tan
えま,00:48:06:06,00:48:18:09,楽観的だからこそ、分かり合えないものとの垣根がすごくしっかりしているいうか、グラデーションがもうないですかね。そうすると何かロボットとも分かり合えるとは決して。,Tan
えま,00:48:18:09,00:48:22:09,思いもしないかもしれない。確かに。,Tan
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_15
とうはた,00:48:24:03,00:48:26:20,助けるロボットと別れる。,Lavender
えま,00:48:26:22,00:48:27:16,よう。,Lavender
とうはた,00:48:27:18,00:48:29:02,その期待してない。,Lavender
えま,00:48:29:04,00:48:50:11,というか、多分私は逆におそらく分かり合えない欲望はそんなにない。そこまでない。私はどっちかっていうと自分の知りたい欲の方が強い。この人はなぜそう考えるんだろうというのは知りたいけれども、知り合いたいとは思わないかもしれない。,Lavender
とうはた,00:48:50:13,00:48:52:10,だろうね。だから、何か。,Lavender
えま,00:48:52:12,00:48:59:02,その人の行動原理とかを知りたいから分かりたい、分かってもらいたいとは思わない。,Lavender
とうはた,00:48:59:04,00:49:02:18,だとすると、人に分かってもらいたい気持ちについてはどうですか？,Lavender
えま,00:49:02:20,00:49:04:20,人が分かってもらいたいと思う気持ち。,Lavender
とうはた,00:49:04:23,00:49:07:18,については分かりたい。,Lavender
えま,00:49:07:20,00:49:35:07,そのでも分かりたいから。ちょっと今色々ロボット熱帯魚どうなのかとか、そこの差はどこにあるんだろうか。すごく気になるから。基本的に人に興味はあるけれども、興味を持って欲しいわけではないね。だからの意味では非常に話がわがままというか、ある意味あんまり総合的ではないかもしれないけど、世界とか人の構造とか人の認知とかにはすごく関心をする。,Lavender
えま,00:49:35:08,00:49:39:04,ロボットにもすごく関心を。,Lavender
とうはた,00:49:39:06,00:49:55:01,そうだね。俺だからロボットに関心がないんですよ。多分、犬にも関心がないし。だからそもそもネタよりも本当は関心。それはだから心がないからですよね。,Lavender
えま,00:49:55:03,00:49:55:20,と思ってるか。,Lavender
とうはた,00:49:55:20,00:49:57:07,思ってるから思ってたら、そうそうそう。,Lavender
えま,00:49:57:07,00:50:00:22,そう。それは愛犬家に言ったら怒られます。,Lavender
とうはた,00:50:00:24,00:50:16:19,だから人民の敵ですよ。でも、うん、そうだね、そうだなと思った。俺は分かりたい人を知りたいと思っているけど、それは自分が分かって欲しい。,Lavender
えま,00:50:16:19,00:50:17:07,と思っている。,Lavender
えま,00:50:17:07,00:50:17:20,ことなんだろ。,Lavender
えま,00:50:17:20,00:50:19:16,う。人に対して分かりたい。,Lavender
とうはた,00:50:19:18,00:50:24:04,そうですよね。何かすごいすごいこう反転してるっていうか。,Lavender
えま,00:50:24:06,00:50:31:01,そういう形ですよね。だから結構そこのループがすごくドライブ効いているから、すごく落ち込んだり。,Lavender
えま,00:50:31:01,00:50:33:10,するというか、分かってもらえないと。,Lavender
とうはた,00:50:33:12,00:50:36:18,確かに確かにそうだと思う。,Lavender
えま,00:50:36:20,00:51:02:10,今回、最初のお題で親に悩みを話す人みたいな話があった時に思ったというか、この話にちょっと聞いてみたいなと思ったのは、今までのお話とも繋がるんですけれども、結構笑顔を忘れてくれないで、結構そのカウンセリングとかって30分とか1時間とか時間を区切ってお話をしましょうっていうのが多分大事なんですよね。,Lavender
えま,00:51:02:10,00:51:09:24,ずっとだらだら喋らないで。そしたらちょっと時間を置いて次回話しましょうみたいな。でも最近はそれこそAIに悩みを話す人って。,Lavender
えま,00:51:09:24,00:51:11:13,ずっと喋っていて。,Lavender
えま,00:51:11:15,00:51:37:17,しかも中断もそれこそ勝手にいなくなって、また戻ってきても覚えてるからずっと喋ってくれるというようなのがあって。で、それこそ自殺のしたいというようなカウンセリングとかのところにAIを導入するみたいな話とかも聞いたことが時に、なるほどなぁと思ったのは、やっぱりそこの30分だけチャットですよ。,Lavender
えま,00:51:37:23,00:52:00:20,で、終わったら、人間の人にちょっと重要重要だと思ったつなぐだとかそういうのをやったりとか、要は、だからAIが本当にスクリーニングというかそこでやったり言うのですけども、そこで面白いなと。だから30分でそこを区切っている、かつ終わったと思ったら終わったというか、その話をしていて、次回にまた行ったら、その人のことを覚えているわけじゃないし、うにすると。,Lavender
とうはた,00:52:00:22,00:52:01:20,なるほどね、その。,Lavender
えま,00:52:01:20,00:52:27:14,人に依存しちゃうというか。何回も多分シチュエーションを説明をすることとか、話をすることが多分大事なんだと思うんですけど、でも先生は覚えてるから、同じスロットだとずっと前回のことも覚えてくれて、ずっと話がだらだらできちゃって。だから依存がそこでそれを依存とするのか安心とするのかどうなのか。,Lavender
とうはた,00:52:27:16,00:52:29:08,それは表裏一体なんでしょうね。,Lavender
えま,00:52:29:10,00:53:04:04,でも、だから逆にそういうAIで、例えばさっきのお医者さんのカウンセリング、AIとか、あるいは自殺のカウンセリングなのか、いろんなダイエットとかでも何かそういう人のパーソナルな何かをサポートしてくれるAIとかが個別にあって、それぞれのAIは専門性の後ろに、例えば専門家の監修とかがいて、わざわざいろいろ仕組みを構築して30分でやるとか、あるいは専門家を一緒に用意してとか、こういう言葉を言わないようにしてとかやってるのに、全員そういうのを使わないで、みんな最初から汎用AIに言っちゃうと。,Lavender
とうはた,00:53:04:06,00:53:04:14,専門。,Lavender
えま,00:53:04:15,00:53:05:13,家の役割って何。,Lavender
えま,00:53:05:13,00:53:07:16,になるんだろうっていう。,Lavender
とうはた,00:53:07:18,00:53:19:24,ところやね。いや、それだから自殺のいのちの電話とかも、やっぱり絶対同じ人に繋がらないようになってるんです。,Lavender
えま,00:53:20:05,00:53:21:15,そうなんです。,Lavender
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_16
とうはた,00:53:21:17,00:53:48:07,家庭のために違うとね、使命できないって。それはやっぱり何かいつでも電話かけて取ることができる代わりに、1貫性のあるパーソナリティーが対応することはできないっていう話になってて、それはどういうことかというと、いつでもアクセスできて、1貫性のあるパーソナリティやケアしてくれるというのは早期母子関係みたいな感じですよね。,Caribbean
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_17
とうはた,00:53:48:09,00:53:57:13,か赤ちゃんを育てる時のお母さんとかチンパンジーとかも、最近チンパンジーを養育する時も。,Lavender
とうはた,00:53:57:15,00:54:15:11,人間が育てる場合でも、中で24時間絶対にべったりつくようにしないといけない。その一番最初の基本的信頼感を作るには、そういう24時間ケアが必要だからだって話なんですけど。で、だけど大人になってくると。,Lavender
とうはた,00:54:15:13,00:54:33:15,養育的なものを人に求めると言っても得られないわけじゃないですか。だからカウンセリングのミソなのが、多分45分とかって時間が決まってて、45分によって何が起きてるかっていうと、あ、この人は他人なんだっていう情報を入れてるんですよね。,Lavender
とうはた,00:54:33:17,00:55:00:13,お母さんじゃないんだったら、それを安全性でもあるんだけど、でもそれだけじゃなくて、多分ね、何らかの栄養性があるんですよ。ここに他人が100パー何かを生み出してくれるんじゃなくて、その人はその人で自分の人生を生きていることっていう他者性、他者性みたいなのが入ることによる。,Lavender
とうはた,00:55:00:15,00:55:03:10,心の。,Lavender
とうはた,00:55:03:12,00:55:22:04,ケアなんですね。これが嫌なことなんですよ。苦しいことなんだけど、それがこう、謎発達にもつながるというか。つまり何らかの諦めが諦めて、この諦めというものの持っているいい面もあるんです。だからね、何か先生の24時間。,Lavender
えま,00:55:22:06,00:55:25:07,いつでもあなたのこと覚えてます？みたいな。,Lavender
とうはた,00:55:25:09,00:55:39:09,すごい早期の養育環境的な気持ちを与えてくれるんじゃないかなと思って。僕は飛行機で怖い時にすぐに何か言ってくれたらいいかって。,Lavender
とうはた,00:55:39:11,00:55:59:04,傍らにいる何かみたいな話して。だからそういうものが必要な時もありますよね、人間には。でもそれだけでは、何か人間の社会の中で難しくなっちゃうじゃないですか。という、この万能性と他者性みたいな対立があるのかなっていうことなんですよ。,Lavender
えま,00:55:59:06,00:56:21:17,そうですよね。だから、何でも自分のことを分かってくれる自分の分身とか、自分の庇護者みたいな存在だけでは生きていくんだったら、それこそ社会に出ないで、ずっとマトリックスの世界にずっと閉じこもって生きていけば幸せな世界があるけど、今の社会は少なくともその。,Lavender
えま,00:56:21:18,00:56:22:15,時。,Lavender
えま,00:56:22:17,00:56:42:20,から人と付き合って傷つくこともあるかもしれない。予行演習とかをしておく必要がある。そこにもしかして失敗しちゃった人とかが一回ちょっと対策ちょっともう一回こう対人関係を練習するみたいな。,Lavender
とうはた,00:56:42:20,00:56:53:03,そう、そうと思いますね。だからそういう意味で僕はものすごくね、その中間摩擦ということを肯定的なんですよね。,Lavender
えま,00:56:53:05,00:57:12:13,でも私も何かずらす視点みたいなのはすごく大事だなとは思っていて。だからそこに新しい、私はだから知事の欲求はそこから前進しているとか見たことない。こっちから見える景色とこっちから見る知識、全然違うほど摩擦は辛いけど、次へ繋がるという。,Lavender
とうはた,00:57:12:13,00:57:29:02,ことを豊かにしてくれる時がありますよね。傷ついてるものでもあるけど、今おっしゃったみたいに違う目線が入って世界が立体的になるのが多分摩擦で立体的になる人はあるのかどうかと言われると確かにってことにあるけど、僕は豊かになると思うんですね。,Lavender
とうはた,00:57:29:04,00:57:32:08,っていう感じがするかな。,Lavender
えま,00:57:32:10,00:57:51:12,やっぱり多様性が大事っていうのは、それこそみんな一緒だと。一緒に絶滅する可能性があるっていうのがあって、一個一個の生き方とか見方しかできないと、何か本当に直面した時、困難に耐えられなくなりますよね。,Lavender
えま,00:57:51:13,00:57:53:08,だから、そうそうそうそう。,Lavender
えま,00:57:53:10,00:57:57:18,予防接種みたいなことをやっておくみたいな感じですね。,Lavender
とうはた,00:57:57:20,00:58:04:12,だからさすが科学者だけダーウィニズム的な何かね。,Lavender
えま,00:58:04:14,00:58:06:06,僕は。,Lavender
とうはた,00:58:06:08,00:58:28:01,そう。それももちろんあるんです。強さ、ストレスになるってのももちろんあって、そこもそれはそうだと思うんだけど、もう1個上だよね。許容の幅が広がることそのものの自分自身への何て言うのかな報酬みたいなのがある気がして。,Lavender
とうはた,00:58:28:03,00:58:42:23,だから、他者を許せることは、その他者と協調関係を築けて、現世的な利益があるというだけじゃなくて、何か自分の中に他者を置いておけることそのものの幸福感というか、何が。,Lavender
えま,00:58:42:24,00:58:43:21,余裕。,Lavender
とうはた,00:58:43:23,00:59:03:16,要因なのかな。例えば、不登校のお子さんがいらっしゃるお母さんが、最初も子供のことを許せなくて、めっちゃDISりまくって問題を悪化させてもらったりする時ですかね。そのお母さんがカウンセリングとかに来て色々話し合ってた結果が子供の何て言うんですか？,Lavender
とうはた,00:59:03:18,00:59:34:07,お母さんから見たらすごい嫌だ。心が何かこう、ある種自分の嫌な部分かもしれないし、お母さんの生きていたものの影の面を突いてきてるみたいなことを理解できて、この子のことをちょっと分かるとか許せるってなった時に、もちろん子供は助かるんだけど、罰じゃなくてお母さん自身の気持ちが成熟してるっていうか、その何かこう、生きる世界そのものをちょっとお母さん自身に聞くのも変わるじゃないですかみたいな内的報酬という。,Lavender
えま,00:59:34:11,00:59:34:20,の。,Lavender
とうはた,00:59:34:22,00:59:44:09,があるような気がする。摩擦の生み出すものの。これをすごく阻害してる文学的な話なんですよね。,Lavender
えま,00:59:44:11,01:00:01:21,でも、その寛容性、多様性、すごく大事だと思ってて、やっぱり自分の持っている価値観以外を認めないっていうところから争いは生まれるわけですよね。その個人レベルの争いも、国レベルの争いも、結局は山から来ているわけな。,Lavender
とうはた,01:00:01:21,01:00:03:04,ので、共存。,Lavender
えま,01:00:03:06,01:00:19:06,共存とかね、文化とか他の考え方をちゃんと認めることによって、自分も豊かになればメリットもあるけど、でも、でも対立の中で逆に生まれることもあって難しいですよね。,Lavender
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_18
えま,01:06:35:17,01:06:53:16,中山さんの死んだおばあちゃんとかじゃないですけど。それこそAI美空ひばりってのがあったように、最近も結構やっぱりそういうサービスが出てきていて、死んだ人の情報とか、いろんな生前に何か書いた読み物だとか学習させてやると、それこそ会話ができる。,Yellow
えま,01:06:53:18,01:06:57:02,これは心はあるのか。,Yellow
えま,01:06:57:04,01:07:16:12,だから、ちょっとアプリ的な一般のサービスじゃなくて、ある特定の人の学習をさせると、それ人っぽいような発言とか、あるいはメモリーとかも一応入ってるから、あの時一緒にあそこへ行ったよね、あれ楽しかったよねとかいうのを言ってくる。,Yellow
とうはた,01:07:16:14,01:07:20:17,するとそれでいいよね。,Yellow
えま,01:07:20:19,01:07:22:02,セラピーという形に。,Yellow
とうはた,01:07:22:03,01:07:23:12,なるのじゃ。,Yellow
えま,01:07:23:14,01:07:25:21,グリーフケアに使うみたいな話も。,Yellow
とうはた,01:07:25:21,01:07:44:20,あり得るのではない。それわかんないよ。僕の。そこだけでもすごい助けると思うんだけど、どこかで虚しくなるんじゃないかなって気がして。虚しくなるところまでの間をすごい埋めてくれるっていうか。それはあの時思ったの。あの。,Yellow
とうはた,01:07:44:22,01:07:52:14,恐山ってあるじゃないですか。そういう所に行ったことがあって、イタコというのがいて、口寄せして死んだ人。,Yellow
えま,01:07:52:14,01:07:53:21,の口寄せを。,Yellow
とうはた,01:07:53:23,01:08:24:16,してくれじゃないですかね。それが門の一番手前のとこにあるんですよね。だけど最初は最初は門入ってぐるっと回るんですよ。そうすると地獄みたいな一番奥の方に何かお堂があって、そこにはそこへってすごい胸打たれたんすけど、子供の靴とか子供の子供のお菓子がいっぱい置いてあって、つまりお子さんを亡くした方たちがここに来てな、追悼されて、その音を超えて出ていくと、おな湖があるんですよね。,Yellow
とうはた,01:08:24:18,01:08:58:15,すごい極楽みたいなのね。この流れの中で何か子供が幸せ、向こうで楽な気持ちでいるんじゃないかなっていう仕掛けになってるわけで、戻ってきたところにいた子がいるんですよ。つまりこの宗教的仕掛けで。でもやっぱり納得いかないっていうか、苦しいっていう人がイタコのところに行っても子供が立たないけど、おじいちゃんのおばあちゃん、誰かとお話しされて、ちょっと人をつついて帰るというシステムなのかなと僕は理解して。,Yellow
とうはた,01:08:58:17,01:09:21:17,それは今言ってたAIおばあちゃんみたいなのもなんとかある種の葛藤性っていうのか、何か他者が亡くなったことを心に収めるまでの間に誰かが代わりに喋ってくれるのも必要であるし、ずっとそこに通い続けてたらやっぱりどっかなってないじゃないですかみたいなの。,Yellow
とうはた,01:09:21:19,01:09:25:20,役割として。なんかそういうのが確かにあるかなと思ったんですね。,Yellow
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_19
えま,01:10:17:10,01:10:18:16,確かに。,Mango
えま,01:10:18:18,01:10:19:14,外でやってるよう。,Mango
えま,01:10:19:15,01:10:20:16,な話だから。,Mango
とうはた,01:10:20:16,01:10:21:10,でもね。,Mango
D,01:10:21:12,01:10:24:01,やっぱり学生も座っていたりします。,Mango
とうはた,01:10:24:05,01:10:26:08,いや、何かすごい話をした時も。,Mango
えま,01:10:26:10,01:10:30:01,場所。,Mango
とうはた,01:10:30:03,01:10:31:23,なんかね。,Mango
えま,01:10:32:00,01:10:39:03,開放感はありますよね。きやすいというか、暗い部屋の中でこういう何かやれたら暗たん。,Mango
えま,01:10:39:03,01:10:41:03,たるような話があって、それ。,Mango
えま,01:10:41:03,01:10:43:24,よりは空気通り抜けてるし。,Mango
とうはた,01:10:44:01,01:10:47:22,学生、大学生の時とかに友達とこういうところ。,Mango
えま,01:10:47:22,01:10:48:03,で。,Mango
えま,01:10:48:03,01:10:54:05,高校の授業終わった後にさっきの話さみたいな、授業始まるまでにちょっと話に。,Mango
とうはた,01:10:54:06,01:10:56:19,そうそうそう、気づいたら盛り上がってしまっ。,Mango
えま,01:10:56:20,01:10:58:09,た。,Mango
とうはた,01:10:58:11,01:11:00:13,キャンパスがありますね。,Mango
えま,01:11:00:15,01:11:07:00,この辺ね、開けて緑が多いのはいいですよね。,Mango
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_20
とうはた,01:11:07:02,01:11:13:09,あとはやっぱり増上寺に行った方がいいよ。僕らは死ぬ話をしてた可能性はありますよね。ずっと南無阿弥陀仏が響いて。,Rose
えま,01:11:13:15,01:11:17:09,響いてます。,Rose
とうはた,01:11:17:11,01:11:39:14,いや、でも結構本捨てるんじゃないの？つまり、宗教というのも人間のだし、人間の精神の1個作り出したワールドというか次元なわけで。それとAIで僕らが癒されたり不満に思ったりっていうのは何か同じ次元の話だったんじゃないかという話。,Rose
えま,01:11:39:17,01:12:07:14,をどうなんかAIは個人的にはさっきの死者蘇るだとか、いろんな対人的な形で使うみたいなあり方もありますよねって話をしたんですけど、私はAIをツールのままであってほしいなというかというような基本スタンスではあって、そうした時にそのツールをどううまく使えるかっていうところなのかなと思ってるんですよね。,Rose
えま,01:12:07:14,01:12:34:05,だからAI豚とかAIで人みたいな形でいろいろやりとりができるとか、AIに例えばこういう空間のことを理解した上で話をするみたいなのは、それっぽいことは言えるけれども、そこが今ある意味の本質的ではないんですけれども、そういうのは、私はAIがそう言っていると思わない限りは嘘だなというスタンスなんですね。,Rose
えま,01:12:34:05,01:12:44:13,私自身としては。そこにAIがこの空間のことを理解しているっていう気は私はしてないですね。なので、何を言いたいのかな。,Rose
とうはた,01:12:44:14,01:12:45:22,ということを理解してない。,Rose
えま,01:12:46:00,01:12:46:16,ということ。,Rose
えま,01:12:46:16,01:12:53:01,だ。そのあなたのことわかります？とかこの場所って素敵な雰囲気ですよねとか描いても嘘っぽいなって。,Rose
えま,01:12:53:03,01:12:53:18,今日は。,Rose
えま,01:12:53:20,01:13:07:09,すごいですね、やっぱりそれは一つにはAIには体がないっていうことが一つあると思ってて。心配性。だから今はフィジカルAIとかボディーAIみたいな体ロボットにAIを搭載。,Rose
えま,01:13:07:11,01:13:09:24,して、人間って欲深そうですよね。,Rose
えま,01:13:10:00,01:13:44:17,これからこれちゃんと空間も把握して触ったりとか、そういうのも電子的に変換してわかるみたいなのになった時に、また何かそこに嘘じゃないものが入ってくるのか、嘘というか、わかるってことが変わってくるのかは分かんないんですけど、少なくともさっき古田さんのお話にあったように、その空間を理解するみたいな、今のAIではやっぱりまだ難しいだろうなという気はして、空間がわかってないっていうのは、著書の中には身体っていうような言葉も書かれていらっしゃい,Rose
えま,01:13:44:17,01:13:57:06,ましたけども、やっぱり心だけじゃなくて、身体から受けるいろんな印象とか知識とか蓄積されたものってあると思っているので、そこがやっぱりAIにはないと思いますね。,Rose
とうはた,01:13:57:07,01:14:24:05,だから、本当におっしゃるとおりで、ツールとして使うが現実じゃないですか。だから、公園の設計とかだったら、もしかしたら木をどこに植えてとか、そういうのはうまくいくかもしれない。で、現実多分そうなだと思って。でも、にもかかわらず僕らはやっぱりおばあちゃんの話とかロマンスの話とか、心を打ち明けるとかをAIどこまでできるんだろうかっていうことを考えて、楽しいですよね。,Rose
とうはた,01:14:24:07,01:14:46:05,楽しい興味が多分あるなって。実はAIというものの作業のITと別にAIというものを出会ったときに、人間が人間とは何かって考えるんだと思うんですね。その作業が多分そのAI打ったとか、何かそういう知ってたある種の遊びでもあるんだけど、思想なんだよね。,Rose
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_21
えま,01:14:46:07,01:14:59:23,だからAIっていう限りなく人間っぽいものが出てきたことによって、じゃあ人間は何できるんだろうってことを改めて考えると、意外と機械でもできることがあるんじゃんって話もあれば、やっぱりそうじゃないものがあるはずだ。あってほしい。,Violet
えま,01:14:59:23,01:15:00:17,というのもそう。,Violet
とうはた,01:15:00:17,01:15:11:01,だと思う。だから僕、めっちゃいろんな人に言われるんですよ。若い人の集まりとか行くと、必ず今後AIに可能性は取って代わられるよって。僕に僕にすると。,Violet
えま,01:15:11:03,01:15:12:14,君たちが心理。,Violet
とうはた,01:15:12:14,01:15:26:05,師である僕にそう言うぐらいには、君たちは心大好きだよねと思うわけです。挑発するわけで、僕の心を想定するから。だから君は必ずそれをAIに対しては好意を言わないはずだと。俺だから言っ。,Violet
えま,01:15:26:05,01:15:27:20,ている方が面白い。,Violet
えま,01:15:27:22,01:15:29:23,のが。,Violet
とうはた,01:15:30:00,01:15:30:05,ね。,Violet
えま,01:15:30:10,01:15:32:05,反応返してくれるんです。,Violet
えま,01:15:32:05,01:15:35:05,よ。そうそうあり得ませんね。,Violet
とうはた,01:15:35:07,01:15:37:14,やっぱり人間というのは人間が好きなん。,Violet
えま,01:15:37:14,01:15:48:20,だっていうんで。でもやっぱりそこで悔しそうな顔とかそんなことないですよとか、そうなんですかみたいなのを取ったりも含めて、そうしたいっていうことなんですよね。,Violet
とうはた,01:15:48:24,01:15:49:22,そうだと思います。,Violet
えま,01:15:49:24,01:15:52:15,相手にマウント取っても虚しいだけよ。,Violet
とうはた,01:15:52:15,01:15:54:01,全然面白くないですから。,Violet
えま,01:15:54:03,01:16:04:23,もっと取り方の練習にはなるかもしれない。良い使い方ってAIと何かをするじゃなくて、AIを使って練習する。,Violet
とうはた,01:16:05:00,01:16:05:22,なるほどね。そうかもしれ。,Violet
えま,01:16:05:22,01:16:20:01,ない。一つのやり方として。そうだと壁打ちとかでもまさにそうだし、それこそ誰かに話しかける練習をこういう風に話しかけたらいいかなとシミュレーションするみたいな。確かに一人でやるよりはもうちょっと多様な意見は出てくるかもしれない。,Violet
とうはた,01:16:20:03,01:16:22:01,何そうね。,Violet
