Speaker Name,イン点,アウト点,文字起こし,色選択
渡部,00:25:49:07,00:25:51:07,こういろんな私の。,Rose
渡部,00:25:51:09,00:25:52:22,客観性を強めて。,Rose
渡部,00:25:52:22,00:25:58:01,くれる一つのいい経験だなと。今でもして。,Rose
渡部,00:25:58:01,00:26:07:07,ますけど、いい経験だなと思っていて。それはやっぱりそのこうケアっていう状況に置かれると、つまり子ども。,Rose
渡部,00:26:07:07,00:26:10:20,が生まれて、こう。,Rose
渡部,00:26:10:22,00:26:11:10,他人の。,Rose
渡部,00:26:11:10,00:26:13:18,命をこう育てなきゃいけ。,Rose
渡部,00:26:13:18,00:26:15:05,なくなる、守らなきゃいけない。,Rose
渡部,00:26:15:05,00:26:18:16,っていう、そういう状況に置かれて初めて見え。,Rose
渡部,00:26:18:16,00:26:20:12,てくるものがあるんだなっていうのを。,Rose
渡部,00:26:20:17,00:26:22:15,本当にこう体験させてもらった。,Rose
渡部,00:26:22:15,00:26:24:06,っていうのがあって。,Rose
渡部,00:26:24:08,00:26:30:10,例えばすごい覚えてるのが、子どもを病院から連れて帰っても。,Rose
渡部,00:26:30:10,00:26:30:17,間もない。,Rose
渡部,00:26:30:20,00:26:31:21,その日のうちだったかも。,Rose
渡部,00:26:31:21,00:26:33:07,しれませんけど。,Rose
渡部,00:26:33:09,00:26:36:13,まだ子どもが本当に新生児の時に。,Rose
渡部,00:26:36:15,00:26:36:23,バギー。,Rose
渡部,00:26:36:23,00:26:38:11,に乗せてお散歩に。,Rose
渡部,00:26:38:11,00:26:39:16,行ったんですね。,Rose
渡部,00:26:39:18,00:26:41:09,そしたら普段の。,Rose
渡部,00:26:41:11,00:26:42:20,家の前。,Rose
渡部,00:26:42:22,00:26:52:19,の道を歩いてるだけだったんですけど、車の排気ガスが恐ろしくて、こんなものを吸わせて大丈夫なんだろうかって。,Rose
渡部,00:26:52:19,00:26:54:17,思ったんですよね。,Rose
渡部,00:26:54:21,00:26:59:11,それまでも私、何にも気にせずその通り歩いてて、排気ガス。,Rose
渡部,00:26:59:11,00:27:01:03,なんて思いもし。,Rose
渡部,00:27:01:03,00:27:20:04,なかったのに、何か子どもが生まれた途端、排気ガスっていうものが突然現れてくるっていう、それもやっぱりその家があって。その時私は子供をバギーに乗せて子どもをケアしてたので、そのケアっていう状況の中で、そこで初めてこう見えて。,Rose
渡部,00:27:20:04,00:27:27:18,くるものがあるっていう経験だったと思います。はい。で、そうですね。,Rose
渡部,00:27:27:20,00:27:28:16,ケアっていう時。,Rose
渡部,00:27:28:16,00:27:29:22,にはその話を。,Rose
渡部,00:27:30:00,00:27:30:14,したかった。,Rose
渡部,00:27:30:14,00:27:33:16,んです。,Rose
渡部,00:28:31:09,00:28:40:01,評価具合。,Rose
渡部,00:28:40:03,00:28:43:18,そうですね。,Rose
渡部,00:28:43:20,00:28:53:02,おそらくそれは研究職の時もそうじゃない時も。,Rose
渡部,00:28:53:04,00:28:59:21,必要があって、そこに行く場合も行きたくてそこに行く場合も、最初はそこに適応しようとする。,Rose
渡部,00:28:59:21,00:29:03:15,んだと思うんですね。いろんなその。,Rose
渡部,00:29:03:17,00:29:05:18,こう職場には職場。,Rose
渡部,00:29:05:18,00:29:08:09,なりの文化っていうものがあるので。,Rose
渡部,00:29:08:11,00:29:14:13,その文化を身につけて、自分がそこでこう、その職場の。,Rose
渡部,00:29:14:15,00:29:16:01,それまでの。,Rose
渡部,00:29:16:03,00:29:23:04,やり方というか、そこそこでのこう知識、生産のある知識、生産の方法だったり、それ以外のこう業種だったら。,Rose
渡部,00:29:23:04,00:29:26:05,それ以外の教師の目的っていうのを。,Rose
渡部,00:29:26:07,00:29:27:18,に貢献できるよう。,Rose
渡部,00:29:27:18,00:29:32:14,に、自分のこう。,Rose
渡部,00:29:32:16,00:29:36:14,なんだろうな、自分の。,Rose
渡部,00:29:36:16,00:29:41:01,行動をそこに適応させていくっていうのは、最初の段階としては。,Rose
渡部,00:29:41:01,00:29:42:17,あると思うんですよね。,Rose
渡部,00:29:42:19,00:29:44:07,で、一生懸命やって。,Rose
渡部,00:29:44:07,00:29:47:13,も、でも適応できないものっていうのは。,Rose
渡部,00:29:47:19,00:29:48:23,絶対あると思うんです。,Rose
渡部,00:29:48:23,00:29:49:08,よね。,Rose
渡部,00:29:49:14,00:29:51:00,私はなかったことが。,Rose
渡部,00:29:51:00,00:29:51:23,ないので、あんまり。,Rose
渡部,00:29:51:23,00:29:58:13,その、そういう長さじゃないのか、適応したって思ったことなくて、常に。,Rose
渡部,00:29:58:14,00:30:03:11,何かかなって思うっていう、なのでだんだんウンコで。,Rose
渡部,00:30:03:11,00:30:08:07,もいろんなところに行って分かるのは。,Rose
渡部,00:30:08:09,00:30:12:14,要するに何だかなって思わないことがないっていう。,Rose
渡部,00:30:12:16,00:30:28:19,なので適応しようとしてもやっぱりこう自分が、つまり逆の視点から言えば、私がうまくできないことっていうのは、どこの組織に行ってもあるし、それはこう、もう少し引いてみれ。,Rose
渡部,00:30:28:19,00:30:30:19,ば、こう合う合わないの話だ。,Rose
渡部,00:30:30:19,00:30:32:23,とは思うんですけど、完全に合う。,Rose
渡部,00:30:32:23,00:30:33:20,みたいな。,Rose
渡部,00:30:33:20,00:30:34:18,職場って。,Rose
渡部,00:30:34:18,00:30:35:23,要するにないんだな。,Rose
渡部,00:30:35:23,00:30:37:05,っていう風に。,Rose
渡部,00:30:37:07,00:30:38:11,思います。,Rose
渡部,00:30:38:12,00:30:42:06,合ってる人がいたらすごい幸せだと思いますけど、いないこと。,Rose
渡部,00:30:42:06,00:30:43:20,はないので。今のところ。,Rose
渡部,00:30:43:20,00:30:49:15,まだないってだけかもしれませんけど。で、その時に。,Rose
渡部,00:30:49:17,00:30:53:01,その何か。,Rose
渡部,00:30:53:03,00:30:55:13,合わないって思っててもいいのではと私は。,Rose
渡部,00:30:55:13,00:30:56:11,今思ってい。,Rose
渡部,00:30:56:11,00:30:58:13,て。こう、もちろん。,Rose
渡部,00:30:58:18,00:31:00:13,何か。,Rose
渡部,00:31:00:15,00:31:03:11,私に合わせてくださいみたいな、そういうこと。,Rose
渡部,00:31:03:11,00:31:05:16,は。,Rose
渡部,00:31:05:18,00:31:07:08,いろいろな意味で良くないと。,Rose
渡部,00:31:07:08,00:31:09:07,思いますけれども。,Rose
渡部,00:31:09:09,00:31:11:15,適応できないなここはっていうの。,Rose
渡部,00:31:11:15,00:31:13:01,は。,Rose
渡部,00:31:13:03,00:31:15:03,別に適応しなくて。,Rose
渡部,00:31:15:03,00:31:16:13,もいいのでは。,Rose
渡部,00:31:16:16,00:31:17:07,って。,Rose
渡部,00:31:17:12,00:31:23:01,思います。で。,Rose
渡部,00:31:23:03,00:31:24:01,その異質な。,Rose
渡部,00:31:24:01,00:31:27:13,存在であるっていうことが役立つ。,Rose
渡部,00:31:27:13,00:31:33:00,場面もあるんだと思うんですね。で、それは多分後の。,Rose
渡部,00:31:33:02,00:31:40:13,ご質問とかとも関わってくるのかもしれないんですけど、やっぱりそれぞれの。,Rose
渡部,00:31:40:15,00:31:50:09,持っているスキルとか、さっき状況に置かれた式って言いましたけど、知識だけじゃなくてスキルとかも、その人がその人。,Rose
渡部,00:31:50:09,00:31:51:11,固有の。,Rose
渡部,00:31:51:13,00:31:55:04,状況の中で身につけてきて獲得してきた。,Rose
渡部,00:31:55:04,00:31:57:23,ものだって考えると。,Rose
渡部,00:31:58:01,00:31:59:14,そこでこう何か。,Rose
渡部,00:31:59:14,00:32:00:14,こう、異質な。,Rose
渡部,00:32:00:14,00:32:01:14,その職場で。,Rose
渡部,00:32:01:14,00:32:03:08,は何か変。,Rose
渡部,00:32:03:08,00:32:05:22,だなって思われるようなものってそこで新しい。,Rose
渡部,00:32:05:22,00:32:07:01,ものなので。,Rose
渡部,00:32:07:03,00:32:11:17,その新しさがうまくそこで生きれば、何か良いことが起こる。,Rose
渡部,00:32:11:17,00:32:13:05,可能性もあるじゃないです。,Rose
渡部,00:32:13:05,00:32:19:09,か。なので何か異質なことって、別に悪いことじゃ悪いこと。,Rose
渡部,00:32:19:09,00:32:20:06,だけじゃないな。,Rose
渡部,00:32:20:06,00:32:28:17,っていう、自分がちょっと異質で、こう仲良い仲良しがいなくて辛いみたいなことあると思いますけど、その。,Rose
渡部,00:32:28:19,00:32:29:22,何だろうな。,Rose
渡部,00:32:30:00,00:32:31:22,仲良くなるために職場に行ってる。,Rose
渡部,00:32:31:22,00:32:34:09,わけでもないと考えれば。,Rose
渡部,00:32:34:11,00:32:35:11,その場で。,Rose
渡部,00:32:35:11,00:32:36:23,何かいいものを。,Rose
渡部,00:32:37:01,00:32:38:10,生み出す時に、自分。,Rose
渡部,00:32:38:10,00:32:40:00,は今異質な。,Rose
渡部,00:32:40:00,00:32:46:18,存在であることがもしかすると役立つかもしれないっていうような考え方もできる。,Rose
渡部,00:32:46:18,00:32:48:01,かなと。,Rose
渡部,00:32:48:03,00:33:09:04,これはここから本当に理想論ですけど、違う、それは違うんじゃないですかみたいなことを言えるのも、それ違うって気づくからじゃないですか。で、ずっと同じ場所にいると高さ違うんじゃない？って気付けないこともあると思うんですけど、新しいところに行ってですが、存在だからこそ気づくことで。,Rose
渡部,00:33:09:09,00:33:10:16,何かこう。,Rose
渡部,00:33:10:18,00:33:13:20,役立つ、それがこう、その組織にとって役立つみたい。,Rose
渡部,00:33:13:20,00:33:16:04,なこともあるかもっていう。,Rose
渡部,00:33:16:06,00:33:17:09,そういうふうにも。,Rose
渡部,00:33:17:14,00:33:23:00,思いますね。うんうん。で、あとは。,Rose
渡部,00:33:23:02,00:33:27:01,もちろんこういろんなところをこう渡り歩くって。,Rose
渡部,00:33:27:01,00:33:27:19,不安なんです。,Rose
渡部,00:33:27:19,00:33:32:16,けど、ここが変じゃないしなっていう気持ちでいる。,Rose
渡部,00:33:32:16,00:33:41:16,のも、ちょっと何だろう。,Rose
渡部,00:33:41:17,00:33:42:19,自分にとってはいいか。,Rose
渡部,00:33:42:20,00:33:45:09,良かったかなって思います。,Rose
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_2
渡部,00:34:11:21,00:34:13:13,そうですね。,Mango
渡部,00:34:13:15,00:34:16:13,テクノロジーっていつもいいわけじゃ。,Mango
渡部,00:34:16:13,00:34:16:18,ない。,Mango
渡部,00:34:16:18,00:34:23:11,っていう、そういうテクノロジーを作っている側にとっては。,Mango
渡部,00:34:23:13,00:34:26:19,不都合な真実かもしれませんけれども。,Mango
渡部,00:34:26:21,00:34:29:11,テクノロジーって。,Mango
渡部,00:34:29:13,00:34:30:20,常に。,Mango
渡部,00:34:30:22,00:34:33:09,ある面では人を疲れさせてきたっていう。,Mango
渡部,00:34:33:09,00:34:36:21,のはあるのかなって思います。,Mango
渡部,00:34:36:23,00:34:38:15,で、そういうことを書いてる。,Mango
渡部,00:34:38:16,00:34:44:10,本もたまたま読んでいたので、もしかしたらメモに書か。,Mango
渡部,00:34:44:11,00:34:47:02,せていただいたかもしれないんですけれども。,Mango
渡部,00:34:47:04,00:34:57:03,お母さんは忙しくなるばかりっていう本がありまして。で、これは。あれちょっとですね。,Mango
渡部,00:34:57:05,00:35:10:08,何ていう人だったっけ。,Mango
渡部,00:35:10:10,00:35:14:18,そうですね、失礼しました。,Mango
渡部,00:35:14:20,00:35:16:20,これはルースコーワンっていう。,Mango
渡部,00:35:16:20,00:35:19:00,人が。,Mango
渡部,00:35:19:02,00:35:25:16,書いた本なんですけれども。家事のためのいろんな家電がどんどんこう。,Mango
渡部,00:35:25:17,00:35:26:14,導入されて。,Mango
渡部,00:35:26:14,00:35:31:02,も、なんで女の人は楽にならないんだろう。,Mango
渡部,00:35:31:03,00:35:35:02,っていうことを、こうこう歴史的に分析した。,Mango
渡部,00:35:35:02,00:35:38:20,本なんですね。アメリカの家庭の中に。,Mango
渡部,00:35:38:20,00:35:40:10,いろんな家電がどんどん出。,Mango
渡部,00:35:40:11,00:35:40:19,てくる。,Mango
渡部,00:35:40:19,00:35:43:15,中で、こう女性がそれでも。,Mango
渡部,00:35:43:17,00:35:47:00,全然楽になってこなかった。で、それがなぜ。,Mango
渡部,00:35:47:00,00:35:51:20,なのかっていうことを分析した時に出てきたのが。,Mango
渡部,00:35:51:22,00:35:57:06,新しい家電が出てきても。,Mango
渡部,00:35:57:07,00:35:58:06,その家電。,Mango
渡部,00:35:58:06,00:36:00:08,を使ってうまく家事をこなさ。,Mango
渡部,00:36:00:09,00:36:02:22,なければならないっていう規範が。,Mango
渡部,00:36:02:22,00:36:07:16,なくなるわけではないし、さらに言うと、その規範が強化さ。,Mango
渡部,00:36:07:16,00:36:08:07,れてしまう。,Mango
渡部,00:36:08:13,00:36:10:02,なのでこの例えば。,Mango
渡部,00:36:10:02,00:36:12:01,アイロンがあるならこう。,Mango
渡部,00:36:12:03,00:36:13:07,洋服にシワはつい。,Mango
渡部,00:36:13:07,00:36:16:08,ていないはずとか、洗濯機があるなら。,Mango
渡部,00:36:16:08,00:36:17:11,シャツはいつも白い。,Mango
渡部,00:36:17:11,00:36:19:20,はずみたいな。,Mango
渡部,00:36:19:22,00:36:23:01,テクノロジーと一緒に規範がくっついてきてしまう。,Mango
渡部,00:36:23:01,00:36:26:15,ので。で、しかも家事のための道具の場合。,Mango
渡部,00:36:26:15,00:36:28:19,それをうまく使わなければいけないの。,Mango
渡部,00:36:28:19,00:36:32:20,はお母さんなので。だからお母さんは家電。,Mango
渡部,00:36:32:20,00:36:35:09,が出てくれば出てくるほど。,Mango
渡部,00:36:35:11,00:36:37:03,忙しくなるっていう。,Mango
渡部,00:36:37:05,00:36:38:02,そういうことを書い。,Mango
渡部,00:36:38:03,00:36:41:14,てる本なんですね。で。,Mango
渡部,00:36:41:16,00:36:44:07,同じことがもしかすると。,Mango
渡部,00:36:44:09,00:36:44:18,でも。,Mango
渡部,00:36:45:00,00:36:46:05,起こっているのか。,Mango
渡部,00:36:46:05,00:36:51:10,なっていうふうに思っております。はい。,Mango
渡部,00:36:51:12,00:36:54:10,で、私。,Mango
渡部,00:36:54:12,00:37:02:17,ちょっとその家電の話で思い出したことがあって、ちょっと前に家に。,Mango
渡部,00:37:02:19,00:37:03:12,ブレンダー。,Mango
渡部,00:37:03:12,00:37:05:03,が導入されて。,Mango
渡部,00:37:05:05,00:37:09:14,で、ブレンダー安かっ。,Mango
渡部,00:37:09:14,00:37:10:13,たんですけど、その時。,Mango
渡部,00:37:10:13,00:37:11:00,なので来。,Mango
渡部,00:37:11:00,00:37:12:11,たってだけなんですけど。,Mango
渡部,00:37:12:13,00:37:14:23,あの。,Mango
渡部,00:37:15:01,00:37:17:23,それで何か連絡来たから、毎朝。,Mango
渡部,00:37:17:23,00:37:23:21,スムージーが飲めるねってことになって。で、すごいスムージーを飲む朝。,Mango
渡部,00:37:23:22,00:37:24:21,って素敵じゃない。,Mango
渡部,00:37:24:21,00:37:25:20,ですか。,Mango
渡部,00:37:25:22,00:37:28:07,だから毎朝我が家で。,Mango
渡部,00:37:28:07,00:37:32:04,スムージー飲むようになったんですけど、ちょっと考えれば。,Mango
渡部,00:37:32:06,00:37:37:11,わかったんですけど、ブレンダーがあってもスムージーって勝手にできないん。,Mango
渡部,00:37:37:11,00:37:40:21,ですよね。果物を買っ。,Mango
渡部,00:37:40:22,00:37:54:11,てきて切って凍らせて、で、ヨーグルトも準備して、で、それを全部入れて、で、混ぜて出したら、次はブレンダーを洗うっていう、なんか家事増えちゃって。,Mango
渡部,00:37:54:13,00:38:01:11,で、すごいもう何だろう、うちの場合は夫もブレンダーでスムージー。,Mango
渡部,00:38:01:11,00:38:02:07,作っててくれたん。,Mango
渡部,00:38:02:07,00:38:03:04,ですけど。,Mango
渡部,00:38:03:06,00:38:08:16,でも共働きですごい忙しいのに、一生懸命ブレンダー回して出して。,Mango
渡部,00:38:08:16,00:38:09:12,多分洗い物。,Mango
渡部,00:38:09:12,00:38:11:23,がみたいな、ちょっと何かおかしかったなっ。,Mango
渡部,00:38:11:23,00:38:13:03,て思って。,Mango
渡部,00:38:13:05,00:38:16:10,なんで今過去形かっていうと。,Mango
渡部,00:38:16:12,00:38:17:20,ブレンダーが。,Mango
渡部,00:38:17:22,00:38:19:05,煙を出して壊れちゃっ。,Mango
渡部,00:38:19:05,00:38:25:10,てマイナス何か家族4人分こうスムージーいう。,Mango
渡部,00:38:25:11,00:38:28:06,かって作らせてたら、ちょっとひ弱。,Mango
渡部,00:38:28:06,00:38:28:18,なブレンダー。,Mango
渡部,00:38:28:18,00:38:30:02,が壊れちゃったや、何か。,Mango
渡部,00:38:30:02,00:38:34:06,残念だったなっていうことなんですが。,Mango
渡部,00:38:34:08,00:38:41:07,でも私はそのブレンダー煙入って壊れちゃったときに、これでスムージーを作らないでいい？,Mango
渡部,00:38:41:07,00:38:44:15,ってちょっと思ってしまって。,Mango
渡部,00:38:44:17,00:38:46:14,で、私の方が。,Mango
渡部,00:38:46:14,00:38:52:06,何か自分でそうみたいな、何かそういう。,Mango
渡部,00:38:52:08,00:38:54:00,振り返ればそんな。,Mango
渡部,00:38:54:00,00:38:55:08,感じだったんですよね。,Mango
渡部,00:38:55:10,00:38:59:20,でも、私も。,Mango
渡部,00:38:59:21,00:39:00:20,そのいろんな。,Mango
渡部,00:39:00:20,00:39:02:11,テクノロジー出てくると。,Mango
渡部,00:39:02:13,00:39:05:20,いろんなその何だ。,Mango
渡部,00:39:05:22,00:39:09:08,コミュニケーション手段が出てくると思う。どれを使っていい。,Mango
渡部,00:39:09:10,00:39:11:13,いいのやらみたいな。何かだんだんこう。,Mango
渡部,00:39:11:13,00:39:15:03,新しいのを送ってくださいっていう人に腹が立ってくるみたい。,Mango
渡部,00:39:15:03,00:39:15:10,な。,Mango
渡部,00:39:15:16,00:39:25:18,多分私の頭から煙出てるんですけど、そういう感じになってしまうので、それはその火に似たところある。,Mango
渡部,00:39:25:19,00:39:26:01,な。,Mango
渡部,00:39:26:01,00:39:32:10,っていう最近の経験でした。で、ただそのディーエックス。,Mango
渡部,00:39:32:13,00:39:35:02,も、この使ってみない。,Mango
渡部,00:39:35:02,00:39:39:01,と、ブレンダーもそうでしたけど、使ってみないと何か。,Mango
渡部,00:39:39:03,00:39:40:18,それの何が大変なのか。,Mango
渡部,00:39:40:18,00:39:41:15,がよく。,Mango
渡部,00:39:41:15,00:39:42:06,わからない。,Mango
渡部,00:39:42:06,00:39:47:12,っていうところはあって。で、しかも使ってみても何か大変。,Mango
渡部,00:39:47:12,00:39:51:22,ていう前に、この。,Mango
渡部,00:39:52:00,00:39:54:17,新しいツールをうまく使えなけれ。,Mango
渡部,00:39:54:17,00:39:56:09,ばいけないっていう。,Mango
渡部,00:39:56:11,00:39:58:21,か、仕事をできるっていうことは。,Mango
渡部,00:39:58:21,00:40:00:23,このツールがうまく使える。,Mango
渡部,00:40:00:23,00:40:05:00,ことだっていう、だからそういう規範とも一緒になっちゃってるので。,Mango
渡部,00:40:05:02,00:40:07:10,何かなかなかそのうまく。,Mango
渡部,00:40:07:10,00:40:12:17,使えていない自分に気づき、気づけないとか、気づきたくないというか。,Mango
渡部,00:40:12:19,00:40:14:20,そういうところもあるのかな。,Mango
渡部,00:40:14:20,00:40:15:03,っていう。,Mango
渡部,00:40:15:03,00:40:19:16,ふうに思ったりします。はいはい。,Mango
渡部,00:40:44:06,00:40:47:03,そうですね。今言った。,Mango
渡部,00:40:47:05,00:40:47:12,ルース。,Mango
渡部,00:40:47:13,00:40:49:05,考案のお母さんは。,Mango
渡部,00:40:49:06,00:40:53:03,忙しくなるばかりも、これは科学技術史っていう。,Mango
渡部,00:40:53:06,00:40:54:00,面もあります。,Mango
渡部,00:40:54:00,00:40:56:12,けれども、科学技術社会論の中でも。,Mango
渡部,00:40:56:12,00:40:58:20,よく。,Mango
渡部,00:40:58:22,00:40:59:18,引用される。,Mango
渡部,00:41:00:00,00:41:02:06,書物の一つだと思います。,Mango
渡部,00:41:02:08,00:41:04:06,で、技術と。,Mango
渡部,00:41:04:06,00:41:05:13,規範の話。,Mango
渡部,00:41:05:14,00:41:06:00,っていうの。,Mango
渡部,00:41:06:00,00:41:09:12,は、まさに今その。,Mango
渡部,00:41:09:14,00:41:27:02,生成AIとかロボットとか出てくる中で、その技術とこう人の持っている規範っていうのはというよりも、その規範ていうのは技術と人がこう相互的に関係しながら作られているもので、何か今私は。,Mango
渡部,00:41:27:04,00:41:27:08,もう。,Mango
渡部,00:41:27:08,00:41:30:06,テクノロジーはいやみたいな話をしたように聞こえたかもしれ。,Mango
渡部,00:41:30:06,00:41:31:06,ないんですけれども。,Mango
渡部,00:41:31:08,00:41:33:04,決してそういうことではなくて。,Mango
渡部,00:41:33:04,00:41:37:09,その。,Mango
渡部,00:41:37:11,00:41:41:02,私が例えばこうスムージー。,Mango
渡部,00:41:41:02,00:41:41:20,を飲む、素敵。,Mango
渡部,00:41:41:20,00:41:49:18,な生活に憧れたっていうところと、あるいはその憧れがどこから来るかっていうと、より深くは。,Mango
渡部,00:41:49:18,00:41:50:17,その。,Mango
渡部,00:41:50:19,00:42:01:20,家族みんなで健康に暮らしたいっていう欲求があるっていう、そういう欲求を持っているっていうことと、その技術っていうものが一緒になって、朝一生懸命スムージーを。,Mango
渡部,00:42:01:20,00:42:03:22,作らねばっていうものが出てくるっていう。,Mango
渡部,00:42:04:04,00:42:14:20,そういう形でその人と人の欲求と、それから技術っていうのと都市っていうのが、その相互的に組み合わさりながら、その場で。,Mango
渡部,00:42:14:20,00:42:15:21,のその。,Mango
渡部,00:42:15:21,00:42:27:01,すべき行為っていうものが生まれてくるっていう、そういう話が科学技術社会論とか、あとは技術倫理学とか、そういう領域で。,Mango
渡部,00:42:27:03,00:42:29:16,今まさに。,Mango
渡部,00:42:29:18,00:42:30:17,よく議論され。,Mango
渡部,00:42:30:17,00:42:35:03,てると思います。はい。,Mango
渡部,00:43:40:02,00:43:45:09,そうですね。,Mango
渡部,00:43:45:11,00:43:49:11,科学技術科学科が科学技術社会。,Mango
渡部,00:43:49:11,00:43:50:23,論の。,Mango
渡部,00:43:50:23,00:43:55:15,話ってしてしまうと少しこう限られてしまう。,Mango
渡部,00:43:55:15,00:43:57:03,かもしれないんですけれども。,Mango
渡部,00:43:57:08,00:44:10:04,技術倫理まで含めると、その技術倫理って技術に関してこう、人がどういうふうに行為を選択するかとか。,Mango
渡部,00:44:10:05,00:44:11:01,倫理って。,Mango
渡部,00:44:11:03,00:44:13:19,人の行動がどのように選択されるか。,Mango
渡部,00:44:13:19,00:44:14:22,っていう。,Mango
渡部,00:44:15:00,00:44:19:13,されるべきかとか。,Mango
渡部,00:44:19:15,00:44:21:16,そうですね、そう。,Mango
渡部,00:44:21:18,00:44:29:18,人の声が、人の行為、行動っていうものがどういうふうに選択されるべきかっていうことの、こう、それを判断。,Mango
渡部,00:44:29:18,00:44:34:23,するためのいろんな基盤を考える領域なんですけれども。,Mango
渡部,00:44:35:01,00:44:42:17,そのときに2つ、その技術と関連して言われていることは。,Mango
渡部,00:44:42:19,00:44:47:09,人間は選べないんだっていう立場で。,Mango
渡部,00:44:47:11,00:44:53:19,技術とこう、人っていうのは相互に本当に複雑に絡まり。,Mango
渡部,00:44:53:20,00:44:55:13,ながら、一つのこう。,Mango
渡部,00:44:55:13,00:45:01:05,行動っていうものを生んでいるから、人間だけがどうしたいって言ったところで。,Mango
渡部,00:45:01:07,00:45:01:16,それは。,Mango
渡部,00:45:01:16,00:45:02:15,もうどうしたい。,Mango
渡部,00:45:02:16,00:45:04:06,みたいなものすら何が。,Mango
渡部,00:45:04:06,00:45:10:00,したいかすら技術が決めているんだから、その主体的に人が何かを選択するみたい。,Mango
渡部,00:45:10:00,00:45:11:00,なことはない。,Mango
渡部,00:45:11:00,00:45:11:20,っていう。,Mango
渡部,00:45:11:22,00:45:14:23,そういう立場も一つはあります。,Mango
渡部,00:45:15:01,00:45:26:15,で、でも私はそれは違うと思ってます。どうしてかっていうと、その、それこそ使いづらいっていう感覚が人には生じる。,Mango
渡部,00:45:26:15,00:45:28:03,からなんですよね。,Mango
渡部,00:45:28:05,00:45:30:10,使いづらいとか、洗いたくない。,Mango
渡部,00:45:30:10,00:45:32:22,とか。,Mango
渡部,00:45:32:23,00:45:33:18,何か嫌とか。,Mango
渡部,00:45:33:22,00:45:34:09,そういう。,Mango
渡部,00:45:34:09,00:45:37:10,感覚が人には生まれてくるけど、技術には。,Mango
渡部,00:45:37:10,00:45:38:19,生まれてこない。,Mango
渡部,00:45:38:21,00:45:42:15,ってなったときに、やっぱりその人の側から生まれてくるこう技術。,Mango
渡部,00:45:42:15,00:45:43:09,がその。,Mango
渡部,00:45:43:11,00:45:45:21,ずっとこう肯定していく規範。,Mango
渡部,00:45:45:21,00:45:46:12,みたいなもの。,Mango
渡部,00:45:46:12,00:45:50:06,に対して本当に？って思う感覚が。,Mango
渡部,00:45:50:08,00:45:50:17,人間。,Mango
渡部,00:45:50:17,00:46:09:06,の側からしか生まれてこないときに、その感覚をもう少しきちんと捉えて、こう突き詰めれば、その使いづらいとか嫌だとかいうことを解消した上でのテクノロジーにつながるじゃないですか。つながる可能性があると私。,Mango
渡部,00:46:09:06,00:46:12:03,は思うんですね。なので、その。,Mango
渡部,00:46:12:03,00:46:15:04,嫌だとか。,Mango
渡部,00:46:15:06,00:46:27:16,使いづらいっていう、そういう感覚があるっていうことが、人がその技術との関係性の中で主体的でいられる契機というか、きっかけ、何かそう、そういう。,Mango
渡部,00:46:27:16,00:46:29:11,ものだと思っていて。,Mango
渡部,00:46:29:13,00:46:30:15,で、すごくこう、私。,Mango
渡部,00:46:30:15,00:46:32:08,はその人間が。,Mango
渡部,00:46:32:08,00:46:33:22,身体的に、要するに。,Mango
渡部,00:46:33:22,00:46:36:10,持つこう使いづらさの感覚。,Mango
渡部,00:46:36:10,00:46:37:07,って。,Mango
渡部,00:46:37:09,00:46:40:07,大事だと思っています。で、その。,Mango
渡部,00:46:40:07,00:46:46:06,そのようにこう、人間の人間にはそういうこう、技術と人との関係性。,Mango
渡部,00:46:46:08,00:46:47:11,の中で規範。,Mango
渡部,00:46:47:11,00:46:53:09,が生まれてくるにしても、人間の側に最終的な主体性があり、主体性があるってことは責任。,Mango
渡部,00:46:53:09,00:46:55:00,もあるってことなんですけど。,Mango
渡部,00:46:55:00,00:46:59:06,責任があるんだっていう、そういう考え方がもう一つに。,Mango
渡部,00:46:59:06,00:47:02:11,はあります。で。,Mango
渡部,00:47:02:13,00:47:24:11,そのさっきのご質問の中で、ついていけない人はおいてけぼりになるしかないのかっていう話だったんですけれども、そのやっぱりその使いづらいって思うっていうことが、その技術がよりよく発展していくときにすごく大事だとすれば、使いづらいっていう気持ちこそが大事じゃないですか。,Mango
渡部,00:47:24:13,00:47:26:17,で、今の多分問題は。,Mango
渡部,00:47:26:17,00:47:30:02,その使いづらいっていうことを言いづらいっていうこと。,Mango
渡部,00:47:30:02,00:47:34:04,かなって思います。何か。,Mango
渡部,00:47:34:06,00:47:35:10,使いづらいってことは。,Mango
渡部,00:47:35:10,00:47:36:13,使いこなせてない。,Mango
渡部,00:47:36:13,00:47:36:22,って。,Mango
渡部,00:47:36:23,00:47:39:19,ことだよねっていう、その。,Mango
渡部,00:47:39:21,00:47:40:21,使いこなせてよ。,Mango
渡部,00:47:40:21,00:47:45:21,っていう、それがその今のこう問題。,Mango
渡部,00:47:45:21,00:47:50:23,で、こう使いづらいってことをちゃんと聞き取って、もちろんその一つ一つ。,Mango
渡部,00:47:50:23,00:47:53:13,の家電など。,Mango
渡部,00:47:53:13,00:47:57:19,を作っていらっしゃる方はいろんな形で聞き取っていらっしゃると思いますけれども。,Mango
渡部,00:47:57:20,00:47:59:06,その。,Mango
