Speaker Name,イン点,アウト点,文字起こし,色選択
師田,00:49:14:08,00:49:43:16,それって2種類あって、依存症チェックの人たちはもう私もパチンコに1万円とか入れてると、だんだんその1万円の価値が分かんなくなって、多分紙切れみたいになってて、それで何10万も入れちゃったみたいな気持ちは、経験もあるのがわかるんです。あるんですけど、そういう溶けてくる貨幣の価値がどうでもよくなっていくみたいな、そういうギャンブラーがいる中で、もう一方でただ遊びに来てるみたいな。,Caribbean
師田,00:49:43:19,00:49:56:12,俺たちは別に金のギャンブルで金が稼げないってことはわかってるから。ただ、みんなと会いにここに統計上に来てて、みんなと酒飲むために来てやったのか、遊んでんだみたいな。,Caribbean
服部,00:49:56:14,00:49:57:07,コミュニティーなんです。,Caribbean
師田,00:49:57:07,00:50:03:26,よね。コミュニティみたいになってて、それでもお金かけてたりするんですけど、別に勝っても負けてもどっちでもいい。,Caribbean
服部,00:50:03:28,00:50:16:22,これは素朴な質問なんですけど、フィリピンのなんというかギャンブル鶏を使った、これはフィリピンの経済社会システムにとって。,Caribbean
師田,00:50:16:25,00:50:26:08,いいよというですよ。倫理観を抜きに、心理的にどうかは抜きにしてるうちに、それをすごく良いものだと思ってます。,Caribbean
服部,00:50:26:13,00:50:27:02,例えばどう。,Caribbean
師田,00:50:27:02,00:50:31:13,ですか？まず。,Caribbean
師田,00:50:31:15,00:50:34:27,経済的にすごく。,Caribbean
師田,00:50:35:00,00:50:37:22,いい面が多いというか。,Caribbean
服部,00:50:37:24,00:50:38:22,それで答えをてる。,Caribbean
師田,00:50:38:22,00:51:01:12,わけですから、産業としてすごい成り立ってるんですよ。私それはすごい統計上で、村の統計上で働いてる人から国レベル、グローバルなレベルまでの意味での産業ってことで、統計上何かギャンブルする場所をてすごい金が動くので仕事を生むんですよね。,Caribbean
師田,00:51:01:12,00:51:02:08,雇用を。,Caribbean
服部,00:51:02:11,00:51:02:29,なるほど。,Caribbean
師田,00:51:02:29,00:51:30:17,ね。最近フィリピンの統計上に若い姉ちゃんがいっぱい配置されるようになって、ここ最近の話なんですけど、なんかセクシーなお姉ちゃんで客寄せみたいな、そういうことだったりして。そういうのを雇用を生んでいるし、薬産業とかサプリメント産業とか、鶏の生産する産業自体もそういう風にもすごいですよ。,Caribbean
師田,00:51:30:20,00:51:35:15,確立している産業として雇用も生んでいるし、お金もすごく循環しいる。,Caribbean
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_6
服部,00:51:35:17,00:51:37:15,から、質問に来たいんです。,Lavender
師田,00:51:37:15,00:51:38:12,けれども。,Lavender
服部,00:51:38:14,00:51:42:10,一つは日本でカジノ解禁するかどうかという。,Lavender
師田,00:51:42:11,00:51:43:22,議論がありますね。,Lavender
服部,00:51:43:28,00:51:46:00,あれは賛成なんですかという。,Lavender
師田,00:51:46:00,00:51:46:28,ことの。,Lavender
服部,00:51:47:00,00:51:52:25,向こうは日本でも今、パチンコとか。,Lavender
服部,00:51:52:28,00:51:55:19,あれと、何か質的に。,Lavender
師田,00:51:55:21,00:51:56:16,どう違うかですか。,Lavender
服部,00:51:56:16,00:52:00:11,そうです。パチンコに関しては賛否両論。,Lavender
師田,00:52:00:11,00:52:02:11,ある。,Lavender
服部,00:52:02:14,00:52:08:08,オンラインカジノをやった方がみんなそこでビジネス活発化して、あれは賛成ですか。,Lavender
師田,00:52:08:11,00:52:23:27,薬をオンラインカジノを別にも合法にすればいいじゃんとか思ったりするんです。でもあそこは多分何でしょう。いろいろなものがちゃんと整ってから制度が整ってからの話だと思いますけど、もしカジノだってやればいいじゃんという感じで、やらなきゃ分かんなくない？,Lavender
師田,00:52:23:27,00:52:26:10,って思ってしまうの。,Lavender
服部,00:52:26:12,00:52:29:15,なんか大阪とかそういう話ありますよね。,Lavender
師田,00:52:29:17,00:52:59:02,で、とりあえずやっておけばいいんじゃない？って思うし。でもなんでしょう。日本の競馬とか競艇とかを結構最近オンラインで買えたり、オンラインで購入されたのが多分多い気がするんですよね。なんだろうな、結局あんまりフィリピンでみんなで飲みに行くためにギャンブルしに行くみたいな、そういうのじゃなくて、一人で孤独にやってるから。,Lavender
服部,00:52:59:04,00:53:00:11,そういうのを。,Lavender
師田,00:53:00:14,00:53:13:19,その点で社会的な機能として全然日本とフィリピンって違うなみたいなのは思うんですけど。でも日本でもボートレース場とか競馬場に行ったらすごいみんなすごい楽しそうにし。,Lavender
服部,00:53:13:19,00:53:15:12,ているコミュニティーがあると。,Lavender
師田,00:53:15:14,00:53:17:22,そこはいいんじゃないかなって。,Lavender
服部,00:53:17:24,00:53:28:03,コミュニティーを作るという意味で、フィリピンと日本のパチンコとかというのが近いところがありますよ。,Lavender
師田,00:53:28:05,00:53:44:24,場所も場所柄もあるかもしんないんですけど、結構パチンコ屋のお客さんと店員さんめっちゃ仲いいとか、お客さん同士仲がいいとかっていうお店がありますよね。今年もバイトとパチンコ屋さん、京都のすごい店員さんとお客さん仲良かっ。,Lavender
服部,00:53:44:24,00:53:46:09,たりし。,Lavender
師田,00:53:46:09,00:53:56:11,て、お客さん同士もめっちゃ仲良かったりして、孤独な老人が喋り相手ができるみたいな、そういう昨日終わったりしたなと思います。,Lavender
服部,00:53:56:12,00:54:05:13,だから僕の研究している金融とは違うところで、株式投資ってギャンブルっていうふうに思う人いるじゃないですか。,Lavender
師田,00:54:05:15,00:54:07:21,私なんかはそうなんじゃないかなと思っています。,Lavender
服部,00:54:07:21,00:54:14:03,でも、金融の授業を受けるとどうなるかというと。,Lavender
服部,00:54:14:06,00:54:42:04,僕らが何で何か食べたりとか、消費できるかというと誰かが生産活動をしているので、そこのお金を調達する方法として、株式という誰かはビジネスをする上で必ず失敗する人の損する人がいるじゃないですか。1連敗してもいいよという形で投資してくれるお金の出し方が株式投資なんですね。,Lavender
服部,00:54:42:06,00:55:26:24,だから、ソニーとかトヨタとかの大企業が新しいビジネスをする上でも、常に失敗するリスクと向き合わなきゃいけないので、そのためのビジネスをするために資金調達する一つの方法として、株式というもので資金を調達していくんですよ。ただ、一旦株が発行されると、その株が投資家の間で売買されるような市場が形成されていて、これを流通市場とんですけど、その流通市場では安く買って高く売れば利益が得られるんだから、そこに金融の言葉で投機的、つまりギャンブル性が,Lavender
服部,00:55:26:24,00:55:52:04,入ってくる。ただ、では株式投資をやめていいかっていうと、じゃあそのリスク性資産というのを見つけて、つまり何か新しいものを生み出す上で誰かがリスクを取って失敗するかもしれないけれども、新しいことをやるっていうためのお金が流れないということになっちゃうので、社会システムで見ると。,Lavender
服部,00:55:52:06,00:55:59:26,なんというか、金融論で言えば、株式投資というのは、金融庁も株式投資を。,Lavender
服部,00:55:59:29,00:56:01:21,プッシュしていて、NISAとかを作っているわけです。,Lavender
師田,00:56:01:21,00:56:03:15,けれども。,Lavender
服部,00:56:03:18,00:56:26:18,ただ、自分の身近でやっている株式投資は、社会がリスク資産を付けるという文脈から出ちゃって、なんというか、安いか高いかということをクレイジーになっちゃう人のだから、そこを結構違うんですね。,Lavender
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_7
師田,00:56:26:20,00:56:33:11,だからすごい気になってました。お会いした時にスコップ持ってNISAには賛成ですか？反対ですかってと。,Yellow
服部,00:56:33:13,00:56:35:14,僕はあまり賛成じゃない。,Yellow
師田,00:56:35:21,00:56:38:16,んですが、それでもよかった。,Yellow
服部,00:56:38:18,00:56:42:06,なんというか、政府があまり。,Yellow
師田,00:56:42:09,00:56:44:02,だから経済学者。,Yellow
服部,00:56:44:02,00:57:07:17,の人と共通しているのは、政府があまり先行して社会が良くなっていくという世界観がないんですよ、あんまり。だからさっきの開発もあんまり好きじゃないって言ったところの僕なりの解釈は、やはり先進国が途上国にお金をつけていて、どのぐらい途上国を良くできていくかみたいな話あるじゃないですか。,Yellow
服部,00:57:07:19,00:57:25:18,だから多分そのギャップですね。多分政府がどのくらい頑張って社会を良くなるかって、0イチじゃなくてグラデーションで。経済学者って人達はあんまり政府が良くできるってパワーがないんじゃないの？って思っている人が。,Yellow
師田,00:57:25:18,00:57:31:09,多いですだから信用してないみたいなので、政府の力って。,Yellow
服部,00:57:31:11,00:57:34:19,そこまでいくと何かそこもあると思うんですけど、リバタリアンまで。,Yellow
師田,00:57:34:19,00:57:37:00,言っちゃう人。,Yellow
服部,00:57:37:02,00:57:39:28,だから。,Yellow
服部,00:57:40:00,00:57:49:04,僕はあんまり信用していないっていう方なので。,Yellow
服部,00:57:49:06,00:57:58:14,とはいえ、金融機関になんか野放しにしておくと。,Yellow
服部,00:57:58:16,00:58:20:27,ほとんど価値のない商品を売りつけて手数料を稼いで、みたいな金融機関が横行しちゃうので。だからギャンブルだから、このフィリピンのギャンブルにはどういうシステムをどういうルールを渡すか、何か。,Yellow
服部,00:58:21:00,00:58:22:19,ルール違反する奴が出てこないんですか。,Yellow
師田,00:58:22:22,00:58:51:12,それがそこら辺なんですよね。だから、ルール違反をするなんてダメっていう、すごく強い倫理観というか、道徳みたいな、みんな持ってて、あとは大勝ちしたやつはちゃんとみんなに怒らなきゃダメみたいな、そういうコミュニティなんですけど、結構そういう体育会系とかそんな感じな気がするんですよね。,Yellow
師田,00:58:51:12,00:59:26:19,私、すごいケチなんですよ。だから自分が勝った分がもう散々お前のニワトリで負けてんだから、今日勝った分ぐらい自分の懐に全部納めさせてくれって思うんですけど、そういうのが許されなくて、めっちゃせびられるというか、ビール買えよ！みたいな熱がかかったような研究のやりたくないなって思いながら、でもそういう何かそういうの僕みたいなのがあることで一応成り立ってるようなことしちゃいけない。,Yellow
服部,00:59:26:22,00:59:34:24,これっていろいろな地域で鶏のギャンブルがみんなにあれば全部にもあるじゃないですか。,Yellow
師田,00:59:34:27,00:59:58:11,あります。ルールはそれ解体しです。これでマニラ首都マニラなんですけど、マニラで地方の統計で勝ち上がってた人が最終的にマニラで最終決戦みたいな形のワールドカップみたいな鉄板で戦ったりもできて、それでめっちゃお金稼げたり、逆に。,Yellow
服部,00:59:58:14,01:00:01:21,そのギャンブルはフィリピン以外とあるんですか？,Yellow
師田,01:00:01:24,01:00:24:24,それがほとんど今もう違法になっていて、やっぱ動物代表的にそうですよね。で、アメリカの2018年くらいにようやく全州違法になった、その前までやってたわけですね。今、アメリカは今でもやっぱり違法で、アメリカではやっぱり統計をすごいやられてるらしいです。,Yellow
師田,01:00:24:26,01:00:28:24,すごい好きらしいです。アメリカ鶏。,Yellow
師田,01:00:28:26,01:00:41:06,フィリピンの鶏。結構アメリカから。でも統計の技術者が結構アメリカから来てて、植民地時代とかがあって、すごいアメリカ式の。,Yellow
師田,01:00:41:09,01:00:44:19,トレーニング方法とかを2000年くらい前にして。,Yellow
服部,01:00:44:23,01:00:58:05,イギリスの動物愛護とかの流れと、全くこういうのが小さい時から育ってて、戦わせて死ぬか生きるか状況でみんな賭けて、究極ですよ。,Yellow
師田,01:00:58:07,01:01:04:15,ね。みんな淡々と死んだらもう終わりというか、もう見向きもせず。,Yellow
服部,01:01:04:17,01:01:05:10,捨てちゃんと食べるん。,Yellow
師田,01:01:05:10,01:01:24:28,ですか？勝った人が持って帰って食べます。食べるんですね。一応まだいいんですよ。でもそれこそ山とかの方に行くと、もう投薬している量が多すぎて、もう人間は食えないポイって捨てていくらしいです。そこら辺までいくと、どこかちょっと動物の命をないがしろにしてないって思うんです。,Yellow
服部,01:01:24:28,01:01:26:19,けど。,Yellow
師田,01:01:26:21,01:01:41:05,戦って負けたやつを食べてる。だからそれはでも私たち人間、日本人というか、鶏毎日食べて、ここは結果的には変わらないよねみたいな私は思ってしまうけど、でもそれでそれもうダメだって思う人がいるってのもすごい。,Yellow
服部,01:01:41:12,01:01:57:17,これは文化人類学的に。なんというか、例えば日本のカルチャーとかあるじゃないですか。それを日本のままでいいのか、それを海外に放出した方がいいのかという議論が。,Yellow
師田,01:01:57:17,01:02:02:06,あると思います。文化相対主義に。,Yellow
服部,01:02:02:08,01:02:14:01,とは言え、例えばフィリピンとかどこかの地域で作った価値観というのは、西洋の価値観とずれてたとしても、それは西洋の色に染めていいんですかという議論がある中。,Yellow
師田,01:02:14:01,01:02:14:29,であります。あります。,Yellow
服部,01:02:15:02,01:02:16:06,それってどう考えますか？,Yellow
師田,01:02:16:09,01:02:48:25,それはすごくにどうやって実践していくかっていうのはすごい常に問題なんですけど、でも対話しなきゃいけないよねみたいな。もちろん、ある地域の特定の良いっていう観念とかを押し付けることはまずそれはダメだけど、でもやっぱり。人間同じ人間として共感的にこれはやっぱダメじゃないって思うことはあって。,Yellow
師田,01:02:48:25,01:03:09:14,でもそれをでもダメって外部から言って、その文化を勝手に変えるみたいなことは、基本的にはもうそれはダメでしょう。だからその話し合いというか、お互いなんでそういうことをしているのか、なんでそう思うのかみたいな、そういう開かれた対話みたいのがをしていかなきゃいけないんじゃないかっていう。,Yellow
師田,01:03:09:16,01:03:17:14,ように保守的というか。かラディカルではないです。でもラディカルに考える人もいるんじゃないかと。,Yellow
服部,01:03:17:16,01:03:25:18,文化人類学でレクチャーやった時ってどういう何か京大の文化人類学入門みたいながあります。,Yellow
師田,01:03:25:21,01:03:28:06,それを私はやってないんですけど、授業。,Yellow
服部,01:03:28:06,01:03:35:07,はあります。他のセンターもありますので。そういう時って何かこういう流れなんですか？それともそれは人によって変わるんですかね。,Yellow
師田,01:03:35:09,01:04:09:17,多分人によってスタイルを変えると思うんですけど、その文化をどう扱うかっていうのは絶対にみんな文化人類学入門の授業では絶対にありますのと、やっぱり文化相対主義っていうのが未だにやっぱり文化人類学のにおける文化の見方としてやっぱりすごいスタンダードだし、それはやっぱり大切にしていかなきゃいけないよねっていうのでから始まって、でも文化相対主義ってみんなちがってみんないいみたいな、その価値観で文化を見てみるのが行き過ぎると。,Yellow
師田,01:04:09:19,01:04:39:15,あなたたちの文化が何をやってても許すから、じゃあ私たちの文化の中で何をやってても許してよねみたいな、そういうもうお互い干渉しませんようにしましょうねみたいな、そういう感じになってんます。自分中心の文化相対主義みたいな言うんですけど、そうなって結局没構造になってしまうから、社会を社会が良いか悪い、良くなるか悪くなるか、私はどうでもいいんですけど、構造的に良くなくて、そういう考えはもうやめましょうねみたいな話はしてると,Yellow
師田,01:04:39:15,01:04:40:15,思います。今の。,Yellow
服部,01:04:40:17,01:04:42:14,社会が良くなるかどうかというの。,Yellow
師田,01:04:42:14,01:04:43:03,は。,Yellow
服部,01:04:43:05,01:04:45:09,文化人類学者はどうでもいい。,Yellow
師田,01:04:45:09,01:05:07:20,と言ってるんだよ、私は。私はもう社会がどう転ぶかは別に、今、今、今の社会の状況が面白いだけで、その先はまあそこに住んでいる人たちが勝手に作っていくし、私は何も思わないが、でもそういう崇高なミッションを持って文化人類学やってる人もいます。,Yellow
師田,01:05:07:23,01:05:08:15,人によっては。,Yellow
服部,01:05:08:15,01:05:09:24,ありますね。,Yellow
師田,01:05:09:26,01:05:11:04,私はあんまり興味ない。,Yellow
服部,01:05:11:05,01:05:18:19,経済学者だとそこの辺がみんな割と共通してくるんですよね。みんな共通した。,Yellow
服部,01:05:18:22,01:05:20:05,価値観でやっていくので。,Yellow
師田,01:05:20:08,01:05:22:07,理想形があるってことですか？,Yellow
服部,01:05:22:10,01:05:24:27,そうです。,Yellow
服部,01:05:25:00,01:05:32:17,なんというか、人々の満足が多い方がいいし。,Yellow
師田,01:05:32:20,01:05:35:15,最大多数の最大幸福。,Yellow
服部,01:05:35:18,01:05:38:18,その辺もそういうことを考えなくなっちゃいましたね。,Yellow
師田,01:05:38:18,01:05:42:26,学者です。何を考えてるとやっぱり本業。,Yellow
服部,01:05:42:26,01:05:47:22,学校行ってすごいマイクロに何かを詰めていく。,Yellow
師田,01:05:47:23,01:05:49:29,例えば文化人類。,Yellow
服部,01:05:49:29,01:06:04:07,学とは何かとかって、多分学部生の時は考えたかもしれないですけど、実際に博論を書くっていう段階になったら、フィリピンの実地調査に行って細かなことを調べていたことになるじゃないですか。,Yellow
師田,01:06:04:09,01:06:06:02,文化人類学とか。,Yellow
服部,01:06:06:05,01:06:08:04,どうでもよくやることの経済。,Yellow
師田,01:06:08:04,01:06:09:25,学者が来ても。,Yellow
服部,01:06:09:28,01:06:24:09,なんか学部生の時はさっき貨幣とは何かとか、公平とは何かってことを考えても、論文が書けないので、自分はだから専門どんどん専門的な。,Yellow
服部,01:06:24:12,01:06:26:16,ことを考えるという方向にいっちゃいますね。,Yellow
師田,01:06:26:16,01:06:45:06,になっちゃいます。でもやっぱり最終的には立ち戻るんですけどね。やっぱりその、じゃあ私のやってることは広くこの学問領域だとどこに位置づけられるんだろうみたいなことを最終的には立ち戻らなきゃなと思うんですけど、それが楽しいかっていうとそういうわけではないというか。,Yellow
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_8
師田,01:08:51:07,01:08:53:24,なんか。,Mango
師田,01:08:53:26,01:09:00:11,何の研究を？最近は。でも。,Mango
師田,01:09:00:13,01:09:24:01,人間らしさ。人間臭いとか人間らしいことって何だろうっていう切り口の一つで、ギャンブルをずっと研究してきたんです。人間、それこそ動物。ギャンブルをすることができるのが人間としての人間であることが証しであるみたいな話があって。動物とかは無駄に偶然性に何かを賭けて遊んだりはしない。,Mango
師田,01:09:24:03,01:09:36:23,偶然をうまく使えるので、それって人間なんだよみたいな話をしている昔の学者とかがいて、そこらへんからギャンブルの研究をやりだしたんですけど。,Mango
師田,01:09:36:26,01:09:39:24,でも今何をやりたいか。,Mango
服部,01:09:39:27,01:09:41:01,その研究をやっていきたいです。,Mango
師田,01:09:41:08,01:09:44:06,ゲームの研究は引き続きやって、今日中。,Mango
服部,01:09:44:07,01:10:00:22,にギャンブル鶏の賭け事以外で注目しているギャンブルがあります。,Mango
師田,01:10:00:24,01:10:04:12,最近、日本のギャンブルのことをちゃんと研究したいなと思っていて。,Mango
服部,01:10:04:14,01:10:06:02,パチンコで働いていたんですよね。,Mango
師田,01:10:06:09,01:10:14:03,パチンコ、パチンコ屋でもパチンコ屋のほか、競馬とかボートレースとか、最近ちょくちょく行くん。,Mango
服部,01:10:14:03,01:10:15:04,ですけど、行くんです。,Mango
師田,01:10:15:04,01:10:24:11,ね。でも書けるんですか？来ませんねって言ってるから仕事はないんですけど。だから負けると怒ったら、なんでみんな。,Mango
服部,01:10:24:13,01:10:26:00,本当にパチンコを一回かと。,Mango
師田,01:10:26:00,01:10:29:20,財政と僕がギャンブルしたことないですか？,Mango
服部,01:10:29:22,01:10:34:08,一回もないですね。,Mango
師田,01:10:34:10,01:10:37:24,なんでそれが証券会社に入るんですかね。,Mango
服部,01:10:37:26,01:11:04:01,そうなんですよね。なんでしょうね。でも、証券会社に入るという回路に関して僕なりに話すと、そこへはっきり出て、大学っていろいろ一生懸命勉強したけど、今、だから僕の学生とかを見ていて、国際関係論とかそういうのを勉強してアジア友好にしたいとか、いろいろみんな思うわけじゃないですか。,Mango
服部,01:11:04:03,01:11:22:23,でも結局、コンサルティングファームとか全く勉強したことを忘れて社会人になっているわけですよ。僕はもうそれに抗いたいんですよ。大学で勉強して、それとの連続性。,Mango
服部,01:11:22:25,01:11:30:00,これは本当にこの価値観を大切にしてる。じゃないと、大学が社会から価値を。,Mango
服部,01:11:30:03,01:11:46:18,価値があるものを提供していると思われないし。でもみんな大学を卒業してる人の多くはあの時何だったんだろうと思っている人もいると思うんですよ。金融に関しては、ちゃんと当時勉強したものがちゃんと連続で繋がっているって感覚があるんですよ。,Mango
服部,01:11:46:21,01:12:02:23,理系とかも、例えば物理の崩れみたいな人が証券会社に入ったら、プログラミングスキルとか数学的なスキルを使って。ただそれが好きで大学勉強してきたわけじゃないですか。,Mango
服部,01:12:02:25,01:12:48:01,そういうことを提供できる機関として金融機関なんですよ。だから僕が好きなそういうデータを使った分析とか、金融市場というのを、研究という領域じゃない形で社会で実現できると言ったら、ストレートに、確かに今、ゴールドマンサックスとかに入りたいというような学生は、単に金持ちになりたいと思っているだけの学生が多いと思うんですけど、その株式という価値観が先に立つから、社会的な意義が我々ってああいうふうに定義していて、その中で、そこで勉強した力を生かしてビジネスもできるっていう思考,Mango
服部,01:12:48:01,01:13:02:25,回路が、それが実際にはそうでもないんですけど、働くと。でもそういう回路があったんですよ。だから学生には別に金融機関じゃなくてもいいですけど、もっと現実的に考えてほしいですよね。,Mango
師田,01:13:02:27,01:13:04:05,なかなか難しいですよね。,Mango
服部,01:13:04:05,01:13:04:20,何かを考え。,Mango
師田,01:13:04:20,01:13:07:02,て金の亡者になっちゃうんじゃないかって思っ。,Mango
服部,01:13:07:02,01:13:34:13,ちゃいますから。就職活動にアジャストしていって。でもいやいや、修士課程まで来るあなたはこの分野好きなのでうね。そこと社会の接点をちゃんと見つけて。だから僕は別にギャンブルをしなかったけれども、そういう中で入っていって、論文を書いて、学者になったってパターン。,Mango
服部,01:13:34:15,01:13:37:14,全然。,Mango
服部,01:13:37:17,01:13:38:22,競技会に競馬で。,Mango
師田,01:13:38:23,01:13:44:25,も一回やっやめた方がいい。やめたが出ないから。,Mango
服部,01:13:44:27,01:13:46:02,期待値が低いですもん。,Mango
師田,01:13:46:02,01:13:47:07,ね。期待。,Mango
服部,01:13:47:09,01:13:51:09,パチンコに行くんだったら、今回の方が。,Mango
師田,01:13:51:11,01:13:52:26,儲かりますよ。,Mango
服部,01:13:52:28,01:13:57:15,って思っちゃうんですよ。朝並んで。確かにね。,Mango
師田,01:13:57:17,01:14:05:08,そういう考えをする人がいるんですよね。ギャンブルするよりもビジネスでこれした方が儲かると思って、競馬すっぱりやめましたみたいな。,Mango
服部,01:14:05:13,01:14:11:27,ビジネスの方が。だってもっとギャンブル性あるし、社会的な意義も誰も。,Mango
師田,01:14:12:00,01:14:31:03,がそうか、多分メンタリティーがすごい違う気がするんですよね。それこそ金融で働いている人たちもですけど、すごいやっぱりデータデータをデータから次の手を導くんじゃないですか。,Mango
師田,01:14:31:05,01:14:43:09,勘とか度胸とかじゃないじゃないですか、ギャンブルって。もちろん今すごいAIとかめっちゃ入ってきてるし、AI予想とかデータ派の人もすごく多いし、麻雀とかもデータは。,Mango
服部,01:14:43:11,01:14:44:03,データ入りますもん。,Mango
師田,01:14:44:03,01:15:04:06,ね。そうなんですよ。すごいデータ志向の人が多いから多い中で、でもやっぱりその昔ながらのロマンを感じている人ってのは、そういう。AIみたいな感じで、もう何も考えずに全ツッパみたいな、そういう感じにした方がいいですね。,Mango
服部,01:15:04:08,01:15:12:25,話聞くとやっぱりそこでその人が家族を考えていただきまして、それで学校行けなくなっちゃう。悲惨なので。,Mango
師田,01:15:12:27,01:15:16:13,だから、でもいつ。,Mango
師田,01:15:16:15,01:15:30:24,でもデータを過去のデータとかめっちゃ見て、どれだけリスクがあって、結局最終的にこれこのことをするのがいいって導き出すのを。,Mango
師田,01:15:30:27,01:15:39:08,何も考えずにやるのってどう違うんだろうって思ったりするんですね。何が違うんだろう。,Mango
服部,01:15:39:10,01:16:00:21,だからやっぱりさっきの話を聞くと、お金を稼ぐということで、ギャンブルに入ってきている人たちはデータ分析なんですけれども、そうじゃなくて、多分賭けるということ自体が好きだとか、あるいはそこのギャンブルの中でのコミュニティが楽しいという人だったら。,Mango
服部,01:16:00:23,01:16:04:08,そういう人が中にいるとしらけるんじゃないですか。,Mango
師田,01:16:04:10,01:16:07:02,面白い仕事モードで入ってきてる人がいるとしらける。,Mango
服部,01:16:07:02,01:16:14:15,一人がめちゃめちゃその鶏のギャンブルで勝ち続けたりすると興ざめする。生活をするんですかね。,Mango
師田,01:16:14:17,01:16:46:20,知り合いのパチンコで生計を立ててる人とかも面白くないらしいですよね。パチンコやってても本当に期待値を積んでるだけだから何も面白くないし、別に演出なんて何も見てないし、当たっても負けても何も思わない。すごいつまんないつまんない。でもそれが仕事だからと機械仕事であることと遊びであることの違いによって、そういうやっていることが面白いと思うかそうじゃないかって区切れるのかなと思ったりもして。,Mango
師田,01:16:46:20,01:16:53:27,トレーダーの人たち、やっぱり仕事でやってるから、もちろん比率したりしないし、自分のためにやって。,Mango
服部,01:16:53:27,01:16:57:23,も日々失敗したらだってクビになっちゃう人もいる。,Mango
師田,01:16:57:23,01:17:00:22,し。そういう意味で命がかかってるみたいな。,Mango
服部,01:17:00:24,01:17:20:02,そうだから、会社のお金を使って投資をして、損したら日本企業だとあんまりクビにはならないですけど、外資系だったらクビになっちゃうし、その取引をして損をするようなことを続けていたら、その人に同じことが続けさせられないですよね。,Mango
師田,01:17:20:04,01:17:21:13,だから怖くないでとか。,Mango
服部,01:17:21:13,01:17:23:12,ないと、うちの。,Mango
師田,01:17:23:12,01:17:25:07,方がギャンブル全然怖い気がする。,Mango
服部,01:17:25:07,01:17:32:05,いや、でもビジネスってそういうことの連続だと思いますね。だって、ある会社が。,Mango
服部,01:17:32:08,01:17:39:22,今、僕は目の前に無いと思っていますけど、麦茶を出すことも大損するかもしれないし、全然売れなく。,Mango
師田,01:17:39:22,01:17:41:17,て。,Mango
服部,01:17:41:20,01:17:43:02,それを企画して。,Mango
師田,01:17:43:05,01:17:43:28,見えない所。,Mango
服部,01:17:43:29,01:17:45:28,でやっているわけですよね。,Mango
師田,01:17:46:00,01:18:09:12,でもその、だから未来の分からなさというか、不確定性みたいなものがあっても、常にビジネスというか、新しいものを生み出す何かなのだとしたら、それに向かってどう考えるかっていう、いわゆるギャンブラー的な見方と、いわゆるトレーダー的というか仕事的な見方って。,Mango
服部,01:18:09:14,01:18:11:28,あるのは企業主体ではないんですか？,Mango
師田,01:18:12:01,01:18:14:11,私しかないですよ。,Mango
服部,01:18:14:14,01:18:27:04,だから僕の感覚だと、さっき言ったギャンブルって、今の学術的に面白いギャンブルがあるとすると、多分企業というのが一つのそうですね。失敗するかもしれないし、お金を付けてもらって。,Mango
師田,01:18:27:07,01:18:28:23,ゲーム的なのね。,Mango
服部,01:18:28:25,01:18:40:01,あと社会的な価値も見出しやすいし、多分企業やりたいという風に言う学生は、僕が学生だった頃も圧倒的に多くなっている。私は。,Mango
師田,01:18:40:03,01:18:40:22,そうです。,Mango
服部,01:18:40:28,01:18:47:24,経営者ってのが当時よりも格好いい職業だという風になっていますので。,Mango
師田,01:18:47:26,01:18:58:12,ちょっとそっちに移行してるのか、最近の若者とギャンブルしない授業とかでギャンブルしたことある人？と聞いても、まず誰も手を挙げてくれなくてもあげないですけど。,Mango
服部,01:18:58:15,01:19:01:11,だからいけないのか、した方がいいんですか？,Mango
師田,01:19:01:14,01:19:16:25,そういう風にどっちでもいいんですけど、興味がないのは多分その若者を含めて、今の人たちが賭けたいと思うところの対象が、そういう遊びじゃなくて、本当に社会に組み込まれたゲーム自体なのかなみたいに思う。,Mango
服部,01:19:16:25,01:19:17:12,なるほど。,Mango
師田,01:19:17:12,01:19:29:20,面白い。分かんないですよ。,Mango
D,01:19:29:23,01:19:44:22,続けて。,Mango
D,01:19:44:25,01:19:51:29,共通点を考えた時に。,Mango
服部,01:19:52:01,01:19:59:00,生きていること考えてやってない。,Mango
服部,01:19:59:02,01:20:20:01,がそうなんですけど、一応このビジネスは儲かるんですよということを、例えば学生が何かスタートアップを起こすときに何らかの説得をしなきゃいけない。今僕が1億円持っていたら、そこで自分で事業をやれるわけですけれども、多分多くの人って投資家にお金をつけてもらうわけじゃないですか。,Mango
服部,01:20:20:07,01:20:22:28,あるいはお金を借りるわけですよね。,Mango
師田,01:20:23:00,01:20:24:08,その時に。,Mango
服部,01:20:24:11,01:20:34:13,やっぱり誰かを説得しなきゃいけないと思うんですよ。その説得の方法の一つとして、あくまでデータがあるというかと思いますね。,Mango
服部,01:20:34:15,01:20:46:23,何かプレゼンして説得しなきゃいけないんじゃないですかね。どうですか、その辺。やはり熱みたいなので、お金を取ってくる。,Mango
D,01:20:46:25,01:20:52:20,田中さんが出て。,Mango
D,01:20:52:23,01:21:00:21,みたいで、自分でやりたいです。,Mango
D,01:21:00:23,01:21:05:27,統計と。,Mango
