Speaker Name,イン点,アウト点,文字起こし,色選択
谷川,00:41:35:05,00:42:09:12,だからエビデンスがあったってあったって誰になるかっていうのは、結局やっぱ人間的な事情によって決まるってことがあるんですよ。だから何かそういうもんだと思って付き合うエビデンスを実行してる人たちが合理的に何か物事を進めてるように見えるかもしれないけど、合理的な決定も非合理なコミュニケーションによってしか決まらないところがあるんだっていうことを、エビデンス嫌いの人は何かしっかり踏まえた上で、何かうまいこと何て言うか、付き合うってことを考えたらどうかなっていうのが一,Yellow
谷川,00:42:09:12,00:42:31:04,つの何か取り組み方、考え方かなと思います。この人達も何て言うか、エビデンス好きの人たちは合理的な機械なんじゃなくて、結局何か人間的なコミュニケーションによって自分の抱えてる抱えてるエビデンスなるものを周囲に流通させようと努力しているんですよね。,Yellow
谷川,00:42:31:04,00:42:51:06,何かそのエビデンス主義者たちの人間的な側面に注目するっていうのは、何かエビデンスとの面白い関わり方かなと私は思っていますね。何かもう一つ、何かぜひ読んでみてほしいなと思うのは、測りすぎっていう本で。,Yellow
谷川,00:42:51:08,00:43:11:01,著者の名前忘れちゃいました。いや、確かみすず書房から出てるんですけど、測りすぎっていうタイトルの翻訳されている。元々は英語圏で書かれた本だったと思うんですけど、あれは何か私の今これまで説明してきたことの。,Yellow
谷川,00:43:11:03,00:43:33:19,ですね、私のこれまで説明してきたことからちょっとこぼれ落ちるところについて色々補足してくれていて、そもそもエビデンスを取るとかデータを取るっていうことによって、人間の組織とか行為とかがヤバくなることもあるよみたいな話をしているんです。例えばエビデンスの取り方の問題ですよね。,Yellow
谷川,00:43:33:21,00:44:05:08,彼が挙げているのは軍事とか軍隊ですね。軍隊とか戦場においてどうKPIを立てればいいのかっていう話とか、あれは教育ですね。教育にどういうKPIを持ち込むべきなのか、持ち込むべきでないのかっていう話をしていて、その持ち込み方如何によっては、組織のあり方とか、あるいはそもそも大事にしていたことっていうのがすごく台無しになるっていうような事例なんかを紹介しているので、そちらも是非見るといいんじゃないかなと思います。,Yellow
谷川,00:44:05:09,00:44:12:01,はい。ちょっと具体的に話すの生々しいので言えないんですけど、軍事とかなんで。はい。,Yellow
谷川,00:44:54:06,00:45:17:00,エビデンスがなぜこんなに輝いて見えるのかというと、やっぱりコミュニケーションの面倒くささをすっ飛ばせるからですよね。さんはこういう人間であるから、こんなふうに説得しないととか、こんなふうに何か付き合わないとみたいなことをすっ飛ばして、どこどこの大学がとった統計によるとみたいなパスな感じで騙さ相手を黙らせることができるんですよね。,Yellow
谷川,00:45:17:00,00:45:34:09,それに対する異論っていうのを受け付けさせないような力がね、エビデンスっていうものの語源とかを調べるとわかると思うんですけど、明らかなんですよね。見るからに明らかで、何かそれに対する何かツッコミみたいなものを受け付けないみたいな、そういうニュアンスが言葉自体にもあるんですよ。,Yellow
谷川,00:45:34:11,00:45:59:11,だからエビデンスっていう伝家の宝刀を抜くことによって、それが統計なのかKPIとかの結果なのか、あるいは進化心理学なのか、実験進化心理学、進化生物学なのか、心理実験なのか、どういうエビデンスでもいいんですけど、いずれにせよ、こうだからっていう有無を言わせないっていうポイントが共通してるんだと思うんです。,Yellow
谷川,00:45:59:13,00:46:28:12,会話の中でエビデンスとかを持ち出すっていうことは、会話の細かな調整とか、相手に対する説得型のプロセスみたいなことをずっとすっ飛ばして、これでいきますっていうふうに言いたい。何かそう、そういう何て言うんでしょうね、突破力みたいな、コミュニケーションの面倒くさい部分を全てすっ飛ばす突破力みたいなものが、やっぱキラキラ見えるっていうのが大きいんだと思いますし。,Yellow
谷川,00:46:28:12,00:46:47:03,人間はできるだけ面倒くさいことを避けたい生き物なので、忙しい社会の中で面倒くさい調整やコミュニケーション、説得みたいなことをカットできるっていうのが魅力になっちゃってるんだと思います。悪い意味で。,Yellow
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_4
谷川,00:47:11:22,00:47:38:08,そうですね、感じます。本来は数字とか実験とか何でもいいんですけど、そういった結果とか知見っていうのは会話の取っかかりになるべきものなんだと思うんですよ。あるいは不十分なエビデンスであっても、つまり何かサンプルの取り方とかが微妙であっても、何かこういうデータがありますみたいなことって、相手を黙らせるものなんじゃなくて、むしろ会話を促進するものであるべきなんだと思うんですよ。,Tan
谷川,00:47:38:10,00:48:00:15,こういうデータがあって、これはさっきまであなたの言ってたことと一見矛盾すると思うんですけど、ちょっとデータ不十分なんで、これを何かどんなふうに採用するかはさておき、何かちょっと話のネタとして持ってきたんですけど、どうですか？みたいな出し方だったら、多分相手も自分の意見と一見違うからといって、数字だから受け付けないみたいなことって絶対ないと思うんですよね。,Tan
谷川,00:48:00:19,00:48:21:09,そして、そのことによって何かより良い知見に、あるいは見解に、企画にたどり着けるかもしれないわけじゃないですか。だから、データを出す側の倫理みたいなものが多分問われるんじゃないですかね。データの受け取り方の問題っていうのがあるのかもしれないんですけど、データを出すことによってどういうコミュニケーションを促進したいんですか？,Tan
谷川,00:48:21:09,00:48:27:03,ってことを考えないといけないんだと思いますね。はい。,Tan
谷川,00:48:58:07,00:49:04:13,いや、本当にそうですよね。私も会計あんまり好きじゃないんですよ。,Tan
谷川,00:49:04:15,00:49:29:09,大学ってやっぱ公的な説明とか根拠とか、この人に話しておかないととか、あるいは一応この部署の人も入れておこうみたいな感じで一応入れとこう。で、めっちゃいろんな会議とかいろんな人がいて、実際に発言する人は23人みたいな、何かそういう会議が無数にあるので、おそらく皆さんと同じかそれ以上に会議なるものに振り回されているので、めっちゃ気持ちがわかります。,Tan
谷川,00:49:29:11,00:49:54:13,何か関西の実家の話がしちゃったですね。会議って何かっていうと、多分役割はいくつかあって、一つには今さっき私が言ったみたいに、その縦割りで違う職能とか知見があるから、あそこにも話しておかないととか、こういう話になった時に必要になるかもしれないからって言って、関係各所の人達を1堂に会しさせるっていう意味があるわけですよね。,Tan
谷川,00:49:54:15,00:50:09:18,つまり、話を通すっていう役割が一つある。話を通すってことと、ごめんなさい、話を通すってことと、それぞれの持っている部門の知見を引き出したいっていうことがあって。だからそこにいる意味っていうのを発言しなかったとしても、建前としてはあるんだと思うんです。,Tan
谷川,00:50:09:19,00:50:31:23,もう1個、非常に重要な、多分現代において会議が増えている非常にシンプルな理由としては、やっぱ創造的なアイデアっていうのを生み出したい。つまり、偉い人がこうしなさいって言う通りに動けばいい時代ではないという建前が、アイデアがお金になる時代って言ってもいいかもしれない。,Tan
谷川,00:50:32:01,00:51:07:13,つまり何か個人の何か権威ある人のトップダウンの動きだけじゃなくて、中間層の生み出すある種発明とか物の見方みたいなものが会社にとって、組織にとってすごくプラスになるっていう、そういう時代になってるんだと思うんですよね。21世紀以降。だからアイデアが力になる時代だから会議が多いっていうのが3つ目の会議が行われていて、そしてこれが最大の会議が減らない理由でもあるんだと思うんですね。,Tan
谷川,00:51:07:15,00:51:30:04,しかし、そんなに独創的なアイデアを会議連発している状況では生まれないですよね。当然。なので、あんまり良くないことだなとは思います。アイデアは必要な時に会議をする、会議をとにかくするっていうことは、会議が大事でないということではないんですけど、会議によって創造的になれるかどうかっていうのは、私は怪しいなと思いますね。,Tan
谷川,00:51:30:06,00:51:33:21,はい。,Tan
谷川,00:52:05:02,00:52:25:18,そうですよね。会議にポジティブな意味を見出すとしたら、めんどくさいかもしれないけど、民主主義的に進めてるってことですよね。一回その会議の働きを今さっき一回3つに整理したわけですけど、アイデアを生み出すってことと話を通すってことと、それぞれの知見を吸い上げていくっていうこと。,Tan
谷川,00:52:25:20,00:52:46:13,この知見を吸い上げるっていうのは当然のことなんですけど、その話を通すっていうのが民主的な組織のあり方でもあるわけですよね。つまり、最近のアメリカとか英語圏のテック系企業って、自分たちの組織のことを空中戦に例えたりしている人たちっていうのがいるんですよね。,Tan
谷川,00:52:46:13,00:53:10:18,つまりCEOが君主であるようなイメージです。これっていうのはつまり、傍若無人であることとカリスマ的であることが非常に絡み合いながら成立していて、つまりハラスメント的なことがそこで起こっていたとしても、カリスマ性として君主の、なんていうか休養せざるを得ない命令として処理されてるってことだと思うんですよね。,Tan
谷川,00:53:10:20,00:53:40:21,でも、果たしてこれでこんな組織で私たちがみんな働きたいかってことですよ。何かそこで働きたい人もいるのかもしれないかもしれないけど、そんな組織ばかりでいいとは思えないですよね。あるいは、自分が働いていいと思っていたとしても、子どもにそんなところで働いてほしいと思っている人が多いかっていうと、私はそうは思えないでか民主的であるっていう話を通すっていう役割がやっぱ会議にはあって、その意味では会議っていうのは大事ではあるんだと思い,Tan
谷川,00:53:40:21,00:54:00:03,ますが、なんかやっぱり人間って24時間365日ずっと創造的であるわけはないので、だから会議の他の側面ですよね、知見を吸い出すっていうところと、創造的であるアイデアを生み出すっていう面でいうと、あんまり効果はないんじゃないかなという気がしますね。,Tan
谷川,00:54:00:05,00:54:21:23,特にブレストなんかを。ブレインストーミングを想像するとわかりやすいんですけど、ブレストってこれ日本人だからとかじゃなくて、基本的にやっぱみんな喧嘩をしたいわけじゃないじゃないですか、ブレストの瞬間って。だから空気は読むんですよね。否定的なことを言わないっていうのが、アイデアを出す上でも重要だみたいな話があるじゃないですか。,Tan
谷川,00:54:22:01,00:54:40:22,で、これ本当にそうだとは思うんですけど、やっぱ空気を読むっていうことは人間だな、これ西洋の人にもあるんだと思うんですよ。それぞれ文化のコードルールが違うっていうだけで、それそれなりに相手に気を使ってはいるんですよ。当然、相手に対して無礼にならないように。,Tan
谷川,00:54:40:23,00:55:05:13,だから、そこで何か自分のアイデアとか相手のアイデアに対して言っちゃう相槌とかっていうのが当然空気を読むものになってしまっていて。もちろん空気を読む中から独創的なアイデアっていうのは定義上生まれるはずはないんですよね。割れることは確率的にはありますけど、難しいことなんじゃないかなと私は思います。,Tan
谷川,00:55:05:15,00:55:37:13,だから、会議を通して生み出そうとしてる独創的なアイデアっていうのは、基本的には会議で生まれる可能性は0ではないですけど、どこか孤独であるってことが必要なんじゃないかなと思います。アイデアっていうのは本来、孤独の中で生まれる、自分なりに頭を使うとか、自分なりにこうじっくりこう物事と向き合ったり、想像したり、観察したりするっていう空気を読まなくてもいい瞬間っていうことがどこかにあるから、あるから会議でも創造的になれるんですよね。,Tan
谷川,00:55:37:15,00:55:57:19,これ抜きに会議で創造的になろうなんて、まあ無茶なことをやっているんじゃないですかね。忙しい会議で忙しすぎると、独創的にもなりえないんじゃないかと思います。,Tan
谷川,00:56:20:14,00:56:48:14,会議を創造的にするためのポイントは、会議だけで創造的になろうとしないってことだと思うんですよ。会議っていうものをとにかく回数を増やしたり時間を延ばしたりすれば創造的になるかっていうと、そうとは限らない。つまり、会議以外にそれぞれが一人で考えたり、会議に向けて何かこう観察をしたり、想像したり、思考を巡らせたりする時間があれば、会議は非常に創造的になり得るんだと思うんです。,Tan
谷川,00:56:48:16,00:57:15:13,でも、その時間抜きに会議だけでファシリテーターを置けばいいとか、何かみんなが否定せずに意見を言い合うがいいとかからだ。何て言うか、簡単なルールで創造的になるわけではないってことですよね。会議ってこの限られた1時間なら1時間、2時間なり2時間ってこの瞬間だけで完璧に創造性を処理しようという考え方には無理があるっていう、そういうイメージですね。,Tan
谷川,00:57:42:21,00:57:45:03,そういう。,Tan
谷川,00:57:45:05,00:58:17:02,だから、もし会議を効果的に、特にアイデアを生み出すような会議を効果的にするんだったら分かんないですけど、例えば冒頭15分はその会議の何かテーマみたいなものをあらかじめ言っておいて、この15分それぞれで今他の仕事をせずに孤独に考えるなみたいな、何かちょっとシンプルな処理すぎる気がしますけど、何かそれぞれに考えて良い時間みたいなことを個別に用意しないとさすがに無理だと思いますけどね。,Tan
谷川,00:58:17:04,00:58:50:00,やっぱ他人が目の前にいる状況で何かを考えるっていうのは、やっぱり他人が考えたり他人に受け入れられそうなことをまず考えちゃうので、どうしたって人間である以上これは避けられないことだと思うので、やっぱ他人の目をこう他人がどう考えるかとかっていうことを一旦脇に置いて、自分の想像とか観察とか思考を巡らせられるっていうことを、やっぱりある程度の幅で15分ってさっき言いましたけど、本当はもっと用意しないと余裕がないとちょっと難しいなと思います。,Tan
谷川,00:58:50:01,00:59:08:17,そうですね。でも、長い会議とか、回数の多い会議自体が繰り返すんですよってことではなくてですね、やっぱり民主的に進めていくとか、人間が諦めて何かを受け入れるっていう意味で、何か数の多い会議とか時間の長い会議ってやっぱ大事なんだと思います。,Tan
谷川,00:59:08:19,00:59:28:14,ネガティブケイパビリティで生きるって本の中で長い会議を肯定したことが実はあるんですけど、私自身が人間なので、面子とかってあるじゃないですか。あるいは自分がこれまでやってきたやり方っていうのを捨てられないってことあると思うんですけど、やっぱり10日間とか会議されたらもういいさってなるんですよね。,Tan
谷川,00:59:28:14,00:59:49:14,人は。これは対立してるお互いが両方、いやもうそろそろちょっと次行きましょうってなるんだと思うんですよ。そんなに長時間の会議をやってたら、ちょっと12時間は言い過ぎかもしれない。でも、めっちゃ長い会議ってありますよね。たまに。それってやっぱりすごくいい効果もあって、なんでそんな長い会議しないといけないんだ？,Tan
谷川,00:59:49:14,01:00:10:20,って考えるのが自然と言えば自然なんですけど、人間がこれまで抱えてきた面子、プライドっていうのは、当然簡単に引っ込められるものではなくて、対立しちゃったらその対立っていうのも簡単に修復できるものではないので、疲れるまで話し合うってことはめっちゃ大事なんだと思うんですよね。,Tan
谷川,01:00:10:20,01:00:39:01,だから調整をするとか、民主的に進めていくとか、矛を収めるとか、諦める、妥協するっていうことをやる上で、めっちゃちゃんと会議をするっていうのは、それはそれでめっちゃ大事なんだと思うんですよ。だから民主的に進める上での会議っていうのは、疲れるまで話すっていうめっちゃ重要な効果があるので、これは何て言うか否定できないって言うか、私はむしろすごく大事なことなんじゃないかなと思います。,Tan
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_5
谷川,01:01:32:16,01:01:36:10,そうですね。何か。,Caribbean
谷川,01:01:36:12,01:02:00:17,まず最初に思うことは、あなたもそうだったんじゃないっていうことですよね。これは誰しもそうだと思うんですけど、もちろん新たに組織に入るタイミングって、基本的には自分以外の人はその場でどういうふうに仕事をするべきで、誰を頼るべきで、今何をするべきタイミングなのかっていうことを、もう既に働いてるから知ってるわけなんですよ。,Caribbean
谷川,01:02:00:19,01:02:18:19,でも自分は知らないわけですよね。だから当然誰かに指示をされるか、マニュアル渡されるか何かわかんないけど、何か誰かからこれしときなって言われるまでは、やることなんてぶっちゃけないわけですよね。他人を見つめる以外にね。誰しもかつてはそうだったんじゃないかっていうのが一つ思う。,Caribbean
谷川,01:02:18:21,01:02:41:03,何か思い至るべきところですよね。だからこの手の問題っていうのはずっと繰り返してるんだっていうふうに思うべきなんじゃないかなというのが最初に考えたことです。何かもうつは、指示待ちっていうことをネガティブに捉えてますけど、学校教育の成果でもありますよね。,Caribbean
谷川,01:02:41:05,01:02:59:11,学校教育っていうのはそこでおとなしく座って授業を聞きなさいということを私たちは繰り返し求めてきたわけですよ。これは学校が求めてるだけじゃなくて、地域も親も、あるいは子ども自身も進んで求めていた姿でもあるわけなんですよね。,Caribbean
谷川,01:02:59:11,01:03:26:04,静かで統制の利いた、言うことの利く子どもっていうのを頑張って6年経つ、3年経つ、3年経つ、4年かけて育ててきたわけなんですよ。従順な子どもっていうのをね。だからその従順な子どもっていうのが、じゃあ大学4年で急に姿が変わるかっていうと、当然そんなことはなくてですね、仕事をし始めた新入社員の頃、それを実践しちゃうんですよ。,Caribbean
谷川,01:03:26:06,01:03:59:06,なので従順な子どもを育ててきた成果があったっていうことですね。これももちろん皮肉込みで言ってますけども、それだけの時間をかけて、人に対して、子どもに対して従順であれおとなしくしなさい、大人の言うことを聞きなさい、教師の言うことを聞きなさいっていうことを教え込んできたわけなので、それはやっぱり社会に生きている大人である一員として、私たちの成果として、私たちの社会がこういう子どもを育てようと思ってきてしまったんだから、やっぱ引き受けないといけないとは思いますね。,Caribbean
谷川,01:03:59:08,01:04:24:06,もちろん、そういうのにうまく適応できなかった人とかもいるはいると思うんですけど、全般的に指示待ち的な傾向があるんだとすれば、それはやっぱり社会のせいですよね。その人のせいではなくて、もしそれを不満に思うんだったら、やっぱその責任を全面的に負う必要ないけど、上司であるあなたっていうのが一部を負うべきだと思います。,Caribbean
谷川,01:04:24:08,01:04:41:12,急にこれまで何か指示を待つようにっていうふうに指導されてたのに、自分で考えて動けて急に言われたって、それはどうしたらいいかわかんないですよね。非常に当然の反応だと思います。新入社員の反応というのは。,Caribbean
谷川,01:05:17:05,01:05:44:13,これ。めっちゃ結構シンプルな解決策があって、自分の考えていることをプロセス込みで何か実況するように喋るとなんかいいんだと思うんですよ。これは具体的に言うと、指示待ちの部下に対して指示だけを出すっていうのは、これはダメな指示で、つまり何かという業務をやるときに、とにかくこの書類変えたとかっていうのは、これはダメな指示、言い方がダメなんじゃなくて、指示としてダメなんですよね。,Caribbean
谷川,01:05:44:15,01:06:03:23,なぜかっていうと、なぜ書くべきなのかとか、書くときにどういうことを考えるべきなのかとか、つまり、何て言うんでしょうね、指示を与えるときにどのようなことを私は考えて、あなたにこういう指示を出しますとか、全体の業務の中でこういう意味がある仕事をあなたに切り分けていったん渡してます。,Caribbean
谷川,01:06:04:04,01:06:27:01,これを書く上で、こんなことを考えていてほしいですとかっていうトータルの何か自分が考えてるこの指示を出す上で、考えていること込みで相手に受け渡すってことをやらないと、何かそれは視野が狭い人を育てるようなものなので、何て言うか端的な指示を出さないっていうのが非常に何か大事なポイントなのかなと思います。,Caribbean
谷川,01:06:27:02,01:06:58:23,つまり、何て言うんでしょうね。何て言うんだろう、イメージというところ、数学の公式を覚えさすみたいなことをやらせてるんだと思うんですよ。端的な指示を出すっていうのを数学の公式なんて覚えても仕方がないんですよね。その公式っていうのを何で開発されたのかとか、どういうタイミングで使うべきなのか、どういうところを見極めて使うべきなのかっていう、このトータルの考え方込みで渡さないと、公式って実際に使えるようにもならないし、必要な時に公式を編み出し直すって,Caribbean
谷川,01:06:58:23,01:07:19:21,こともできないし、あるいは自分なりに公式を作っていくなんてことも当然できないわけなんですよね。だから、自分がなぜ、どのようなことを考えて、あなたにこのような指示を出していますとか、業務全体がこんなこうフローになっていて、あなたはこういう役割を果たすべきで、今はこれぐらいのことしかできないと思うけど、一旦これを渡しますみたいなことを適宜伝える。,Caribbean
谷川,01:07:19:23,01:07:41:22,だから、本当に必要な部分しか渡さないっていうことをやらないっていうことがすごく大事かなと思います。じゃないと、こう自律的に考える思考のリソースみたいなものを手渡せないんですよね、自律性って。オートノミーってその人が単独で考えられるようになるっていうことじゃないですか。,Caribbean
谷川,01:07:42:00,01:08:04:12,でも、入れたくても会社員として赤ちゃんの何か部下に対して考えるリソースなんてないわけですよ。会社とは何かっていうことも、もちろん体験しつつある入り口なわけですよね。あるいは大人としてどうあるべきかとか、自分にできることって何なんだろうとか、いろんなことでこう迷いや戸惑いを抱えている人なわけですよ。,Caribbean
谷川,01:08:04:13,01:08:24:11,その迷うときに使える思考のリソースもなければ、困ったときに誰か頼るべきなのかとか、そういった考えを考える取っかかりを持たない人に対して、何か端的な指示を出すって、これは非常に可愛そうなことですよね。何か何て言うんでしょう。,Caribbean
谷川,01:08:24:13,01:08:48:13,だから、どういうふうに考えて、その状況とか仕事に取り組めばいいのかという自分なりのノウハウ込みで渡さないと、それはずっと指示待ちのままの人間が育つっていうことになると思うので、何て言うか、自分の迷い、迷いを抱えながら指示を出してるなら、その迷いごとを言語化して相手に渡すってことをやった方がいいと思います。,Caribbean
谷川,01:09:37:02,01:09:56:02,これはこれもう2方面から考えた方がよくて、1本目はめっちゃシンプルで、道徳の教科書とかを思い出してほしいんですけど、私たちは道徳の教科書を真面目に読んでましたか？ってことですよ。学校に行っちゃう道徳的教科があるじゃないですか。で、何かそこでは物を大切にしましょうとかって書かれてるわけですよね。,Caribbean
谷川,01:09:56:03,01:10:13:13,で、そこではいとかって言うわけじゃないですか。実際にテストというか教室の空間では何かそうそう、それがマジで正しいかのように振る舞っているわけなんですけど、仮に物を大切にするとしても、何か別にそこで言われたことをシリアスに受け取ってるからそうなわけじゃないんですよね。,Caribbean
谷川,01:10:13:13,01:10:29:20,これは何を言いたいかというと、特定の人から何かを真剣に受け渡されたからと言って、受け取り手が言った通りにそれを素直に受け取るかっていうとそうじゃないじゃないですか。それは私たちの経験に照らしても、一人一人実際そうだったわけですよね。,Caribbean
谷川,01:10:30:00,01:10:56:14,従順なふうに聞いているけれども、それを100%綺麗に頭の中にコピーするように受け取るなんてことは誰もやってなかったんですよね。だから逆に指示出す側に回った時に思い出すべきは、それで私たちはどれだけ真剣に伝えなくて、その通りに受け取ってもらえるとは限らないし、私の言葉だけを受け取ってるとも限らないんだっていうスタンスを取った方がいいっていうことですね。,Caribbean
谷川,01:10:56:14,01:11:16:14,実際にそうだと思うんですよ。だから、上司になって部下ができて、自分の言うことを100%何かこう宗教みたいに受け取られたらどうしようみたいな、信仰するみたいに受け取られたらどうしようっていう不安になるかもしれないけど、自分もそうじゃなかったでしょうってことを思い出した方がいいってことですね。,Caribbean
谷川,01:11:16:16,01:11:40:14,もちろんこれは確率的に信仰するみたいに受け取る人は出てくると思うんですけど、基本的にはいないと思うんですけど、出てくる可能性はあって。だからそのことを意識して他の人にも聞いてみたっていうこととか、あるいは自分が参考になった本とか、なんでもいいんですけど、他の権威を勧めるってことも同時にやった方がいいと思うんです。,Caribbean
谷川,01:11:40:16,01:12:19:09,だからまとめると、自分の言葉がそのままコピーされて受け取られるわけじゃなくて、相手は取捨選択したり、解釈をしたり読み替えたりして受け取っているんだから、あんまり心配する必要がないというのが一つ。もう一つは、とはいえめちゃくちゃ心酔される可能性っていうのがあって、申請される対策として他の権威、他の同僚にも話を聞きなさいとか、このことについてあなたの同期と話し合ってみなさいとか、こういった本もあるから、これは私とちょっと違うことも言ってるから参考にしてみなさいとか,Caribbean
谷川,01:12:19:09,01:12:42:05,っていう感じで、いろんな言葉や考えに触れさせるってことも、やっぱ同時にやった方がいい。つまり、これは私の個人のやり方で考え方なので、あなたにフィットするかどうかは分かんないから、そこは咀嚼するべきだっていうことも指示に含めるっていうことですね。なのでこれは両方持っておいた方がいいだと思います。,Caribbean
谷川,01:14:26:23,01:14:50:06,みんなで同じ方向に向かっていってうまくいくのは、その目標とか戦略が機能している時だけですよね。領域の経営とかって言う言葉があるのは、みんなが同じ方向に向かって、それに全力投球して総力戦でやるっていうだけだとうまくいかないっていうのがビジネス上の教訓としてあるからってことですよね。,Caribbean
谷川,01:14:50:08,01:15:13:16,つまり、なんだろう、上の人の言うことをコピーして、全社としてそういう方向に向かって行くことがポジティブに受け取られるのは、仮に受け取られるとすれば、それは会社が今のやり方で今のところはうまくいってるからであって、これはもう10年、20年経ったらどうかというと、そうとは言い切れないわけですよ。,Caribbean
谷川,01:15:13:18,01:15:36:19,つまり、10年前、20年前に評価されていた企業が今評価されてるかというと、そうとは限らないわけですよね。ことは、10年、20年目にある企業が評価されてるかどうかってわかんないのと一緒で、つまり会社内の規範に最適化することによって、会社自体も何か嬉しいかっていうと、長期的に見たらよくわかんないってことだと思うんですよ。,Caribbean
谷川,01:15:37:01,01:15:55:17,だから異端児であるというか、会社内でアウトサイダーであるというか、オルタナティブな意見評価や物事の向き合い方を持ってるっていうのは、実は何か会社にとってもプラスになるんじゃないかっていう考え方で、ひとまず何て言うか適応しきれない自分みたいなものを肯定してはどうかなと思います。,Caribbean
谷川,01:15:55:17,01:16:09:14,だから、領域の経営ができない会社の代わりに、私が何かもう片方、何か聞き手とない方になってるんだみたいな、わかんないですけど、そんな感じで言ったんですね。ある自分みたいなものを肯定するというのはいかがなかなと思いますし。,Caribbean
谷川,01:16:09:14,01:16:27:16,でも、そこで仮に何か会社が、それでもね、何だろう、こっちを向けていうか、あなたに兵隊であることを要求してるんだとすれば、やっぱその会社とはもはや距離をつけるっていうのも全然選択肢ですよね。,Caribbean
谷川,01:16:27:18,01:16:49:09,何て言うか、思考の自由市場っていう考え方があって、オリバー演じるホームズっていうアメリカの裁判官、最高裁長官をやってた人が、ちょうど最高裁長官が最高裁で働いていたオリバーウェンデルホームズっていう人がいた考えなんですけど、自由市場っていうのは多様な商品があるべきですよね。,Caribbean
谷川,01:16:49:12,01:17:12:17,というのも、思想の自由市場なんで、考え方っていうのはバリエーションがとにかく多様であるべきで。じゃないと、長期的に見て、つまり歴史の審判にかかった時に、間違った考えに全振りしちゃうと1種類の考えしかないってことになると、未来からそれって本当に困るよねってことを言われる可能性っていうのは全然あるわけなんですよ。,Caribbean
谷川,01:17:12:19,01:17:41:03,だから今この瞬間、この時代の切り口で評価されないからと言って、それは20年、30年、場合によると100年後に何か評価されないとは限らないわけですよ。基準自体が変わってくる可能性があるので。だから、マイナーな考えとか生き方に投資するっていうことは、すごく長期的な視点で見るとプラスになるってことが全然あり得るので、会社のレベルでもそうだと思うんですよ。,Caribbean
谷川,01:17:41:05,01:18:03:19,何か全員が全く同じ考えをしてる会社っていうのは、もしかするとスタートアップ草創期とか必要なのかもしれないですけど、でもある程度安定してる企業にとってはその逆で、その何か、しかも大きな企業にとってはそうなんですね。異なるいろんな考え方があるっていうことがプラスになるんじゃないかなというふうに思います。,Caribbean
谷川,01:18:03:19,01:18:07:18,ずっと同じ話をしてますけど、何かそこになってると考えて。,Caribbean
Speaker 3,01:18:07:20,01:18:25:16,行くと、やっぱり全体主義とか、なぜ日本が負けたのか、ナチスの初期の話にも通じていて、やっぱり多様性があることこそが力であって、一つのベクトルに進むことが、今おっしゃったように変化に対応できないし、やった時に負けちゃうので、パワーという意味でも多様な方がいいよという解釈もできるかも。,Caribbean
谷川,01:18:25:16,01:19:03:03,しれません。そうですね。はい。で、それは今この瞬間の経験では評価されないということでもあるんですよね。だから、多様性を維持する上で大事なのは、今ここにない未来あるかもしれない基準っていうことなんだと思います。だから、今この瞬間大事だとか、みんながこっち向いてるとか、今この瞬間お金になるとか、そういった基準だけで、やっぱり多様性っていうのは、評価の多様性っていうのは測れない、何かそういう幅広い視野みたいな平たい話にはなるんですけど、幅広い視野とか時間軸を持つ必要,Caribbean
谷川,01:19:03:03,01:19:04:22,があるんじゃないかなと思いますね。,Caribbean
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_6
谷川,01:20:20:03,01:20:39:02,おっしゃるとおりだと思います。何か政治の脈絡で言うと、EBPMって言うんですけど、エビデンスベースポリシー、メイキングっていうのが大事だと言って、日本とかもイギリスとかアメリカの事例に習いながら、エビデンスを取ろう取ろうって言ってやっていて、これは非常に良いことではあるんですよね、基本的に。,Yellow
谷川,01:20:39:04,01:21:09:11,ただ、実態を見てみると、これは皮肉な言葉で、EBPMっていうのがエビデンスベースとポリシーメイキングなんですけど、この逆でポリシーベースでエビデンスメイキングっていう言葉が皮肉として使われてるんですよね。つまり考え方に則って適当にエビデンス探してきて、はい、これでやりますっていうようなことが実態として行われているって、これ多分企業とか研究とかでも手っ取り早く業績を上げないといけない、話を通さないといけないとかっていう時に、そういうのが横行しているっていうのは、やっぱ世界的なトレンドとしてトレンドっての残念,Yellow
谷川,01:21:09:11,01:21:32:20,なトレンドとして生まれちゃってるんだろうなというのを思いますね。で、そこで何て言うか、エビデンスっていうのは経験を超える力があるけれどもというご指摘は本当にその通りだなと思っていて、経験、何て言うんでしょうね、その、何て言うんでしょう、自分が体験するということですか？,Yellow
谷川,01:21:32:20,01:22:05:20,見えないもの、生み出せないものっていうのはすごくあって、この首脳が流行らせた言葉じゃないですけど、個人的であるっていうことが創造的であるっていう時代になっていると思うんですね。というのも、奥の細道なんかを想像してもらうと、松尾芭蕉分かりやすいと思うんですけど、奥の細道を学習させれば、奥の細道のような文章は生み出せるけれども、奥の細道を生み出せたのは、やっぱり松尾芭蕉という人間が江戸時代に来て、当時の俳諧とか他のカルチャーに触れて、あの時代に育った上で、そして,Yellow
