Speaker Name,イン点,アウト点,文字起こし,色選択
庭本,00:53:04:04,00:53:29:04,あともう1点は、これはチーム全体、会議体全体になると思うんですけれども、いきなりそのこうしていこうっていう結論ありきの議論をするのではなくて、最初何か失敗談から入るとか、自分、こういうことを試みたんですけど、うまくいかなかったんですよねっていうようなところから入っていく。,Lavender
庭本,00:53:29:06,00:53:55:18,その経験してきたことっていうのをいっぱい話すようにする。メンバー間でですね。で、そうなってくると経験を共有するっていうことですね。失敗する、成功する、いろんな失敗する事例の方が確率は高いわけですけれども、失敗の経験を共有していく。そうすると何ていうか、こう、試作品がどんどん出来上がっていくんですよね。,Lavender
庭本,00:53:55:20,00:54:24:17,最初から完成形を目指すというよりかは、試作品をちょっとずつ作っていくっていうような議論の方向性、これがチームビルディングでもよく言われることなんですけれども、プロトタイプをどんどん作っていこう。その中で人となりもお互いチームメンバー同士でわかるようになりますし、この人ってどういうこと考えてるんだろうっていうのがわかるようになってくると、リーダーもそれを無視できなくなる。,Lavender
庭本,00:54:24:20,00:54:50:13,もしできなくなってくるんですよね。んでリーダーも結果的に巻き込んで、会議体をこう、なんていうか、何でも話しやすい空気を作っていくっていうこと。これはちょっと時間がかかると思うんですが、メンバーとしてはそういう努力の方法があるかなと思います。,Lavender
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_5
庭本,00:55:57:21,00:56:05:06,そうですね。中間管理職の方で。,Caribbean
庭本,00:56:05:08,00:56:11:08,若い子たちを部下に持ってるんで。,Caribbean
庭本,00:56:11:10,00:56:32:16,どうしてもこう、指示待ちの傾向があって、なかなか難しいんですよね。で、一方で自分はその組織的な課題だったりとか、上との調整、他の部署との調整とかもいろいろある中でっていう、割とこの板挟み状態になる人も多いかなと思っています。,Caribbean
庭本,00:56:32:18,00:56:59:01,で、部下の育成っていうところでいうと、もちろん自律性高い人間を育てていきたいと思うんです。指示待ちではなくて、どんどん自分から動ける人達っていうことなんですよね。チャレンジしやすいような環境を作ってあげましょうっていうことですよね。で、チャレンジしやすいような環境を。,Caribbean
庭本,00:56:59:03,00:57:10:21,がないばかりに、何かこうチャレンジしにくくて、結果指示待ちになっているっていうような状況の若手も結構いると思うんですよ。,Caribbean
庭本,00:57:10:23,00:57:14:00,んで。,Caribbean
庭本,00:57:14:02,00:57:53:01,何なのかな？っていうのは、いろんな方にお話を聞いたりとか、分析したりとかして思うのですけど、自律できるような自律的な行動をとれるような環境をつくる。そうすると失敗もするし、何かこう自分で頑張ってやってみたことが、この管理職側から見ると、なんじゃこりゃっていうような結果になることも結構あって、どれだけその失敗を許容できるかっていうことなんでしょうね。,Caribbean
庭本,00:57:53:01,00:58:15:22,失敗をしてしまった場合、やっぱりちょっとこの想定しているものと違う成果を上げてしまった時っていうのをどれだけフォローできるかっていうことだと思うんですね。それを見せ続けないと、到底何か指示待ちから脱するってことができないかなって思うんですね。,Caribbean
庭本,00:58:16:00,00:58:39:20,いや、そのチャレンジしなさい、それは大事だから、早くちゃんとチャレンジして、指示待ちじゃダメだよってことを言い続けて、それをできるような権限とか裁量を与えてあげたとしても、でもそれをやってしまった時にやって失敗しちゃったときに、何なんかこう骨も拾ってくれないような状況に陥るってことがわかっていれば、到底チャレンジはしないと思うんですよね。,Caribbean
庭本,00:58:39:22,00:59:01:15,なのでその、もし指示待ちをなくしたいのであれば、またその自律的な行動を増やしたいのであれば、何かどれだけこのフォローをできるのかっていうところ。自分が全部かぶってフォローするっていうところは、うまいことを部下たちに見せていかなきゃいけないと思います。,Caribbean
庭本,00:59:01:21,00:59:27:06,部下たちはすごく見てると思うんですよね。その人のやり方、背中っていうのを。で、自分が受けたものではなくても、他人が受けたことっていうのをよく見てるものなので、何かこう、フォローする姿勢っていうのはアピールしていかなきゃいけないかなと思います。,Caribbean
庭本,00:59:57:09,01:00:03:20,はい。今お話ししたことを少し。,Caribbean
庭本,01:00:03:22,01:00:12:01,責任っていう概念に引き寄せて言うと。,Caribbean
庭本,01:00:12:03,01:00:50:17,責任には大きく2つの種類があって、日本語で言うと同じ責任なんですけれども、アカウンタビリティーっていう説明責任、結果責任ですね。何か起こったときの結果をとる責任というのがアカウンタビリティだと思うんですね。で、あともう1個は説明責任、結果責任ではなくて、もともと何かこの人に頼まれた時だったりとかに応答していく責任っていう意味で、レスポンシビリティっていう責任があります。,Caribbean
庭本,01:00:50:19,01:01:10:23,これが自律的に動きなさいっていうときに必要な責任なんですね。自律的に何かを考えて、その何かに対してどういうこう応答すれば一番いいんだろうかってことを自分で自律的に考えて行動していくは、レスポンシビリティが非常に高い状態っていうことになります。,Caribbean
庭本,01:01:11:01,01:01:34:09,これを組織にいる個々のメンバーは果たしていく必要があるのですけれども。なのでリーダーとしてはアカウンタビリティを担うべきなんですよね。で、もちろんそのリーダー自身の仕事としてレスポンシビリティも担う必要がありますが、リーダー自身がその特別に買わなきゃいけないというのがアカウンタビリティだと思うんですね。,Caribbean
庭本,01:01:34:11,01:02:15:01,それはチームとして、そのメンバーのやった行為の結果、すべての責任を負うってことになると思います。で、それがきちんと担保されていれば、メンバーは自分のそのレスポンシビリティを心置きなく発揮することができる。そんな関係性にあるかなと思っていて。責任を果たしましょうとか自律的に動きましょうっていう言葉で言うのは非常に簡単なんですけれども、少しその責任の持つ2面性というか、それを意識することは重要かなと思っています。,Caribbean
庭本,01:03:06:19,01:03:28:18,アカウンタビリティとレスポンシビリティは、概念的にはそのように2面性が責任の中に2面性があるっていうことなんですけれども、現実には何かこう入り交じっていたりとか、アカウンタビリティが非常に明確なところで動かざるを得なかったりとか、いうのがあると思うんですよね。,Caribbean
庭本,01:03:28:19,01:04:12:18,それが顕著に形にのしかかってくるのが、いわゆる製品開発の場面でプロジェクトリーダーたちが直面する現実なわけです。いろいろな不確実性があって、その市場も不確実だしで、何か技術も不確実だし、組織の中のやりとりもどこまで行ったら何かちゃんと決裁が下りて、でもそこから始めると遅いじゃないですかっていうような状況の不確実性だったりとか、資源の不確実性だったりとかっていう、とにかくいろんなタイプの不確実性が入り交じっている中で、でもレスポンシビリティを果たしていく必要がある,Caribbean
庭本,01:04:12:18,01:04:50:14,わけですね。要は、そのプロジェクトを成功させる製品開発を、とにもかくにも進めなきゃいけないっていうような現実がある中で、最近村の研究してわかったことは、そこでうまいことやりくりしているなんていうか、中間管理職ぐらいの人達をそのプロジェクトリーダーって言われるような人達がどういう行動をとっているのか、必ずしもフォーマルに要求された行動ばかりをとっているわけではないのですよね。,Caribbean
庭本,01:04:50:14,01:05:28:03,むしろインフォーマルに彼ら自身がその研究ではその政治的な行動というふうに名付けていますが、非常にポリティクスが降りてくるな側面を発揮しているっていうことだったんですね。具体的には不確実だから、その不確実さをあえてそのアカウンタビリティを曖昧にしながら、先延ばし先延ばしにしていき、製品開発のそのプロセスが途切れないように、細く長く続けていけるように計らっていく。,Caribbean
庭本,01:05:28:05,01:05:55:13,アカウンタビリティが不明確だからこそできるわけですけど、そういうような状態をこう作っていくだったりとか、あるところにはこういう説明をするんだけど、違う部署にはちょっとまた違った説明をしていくっていう、悪い言い方で言うと二枚舌ってことになるんですが、でも、なぜそういうことをやっているかっていうと、製品開発を進めていきたいっていうレスポンシビリティを果たすためにやっているわけですよ。,Caribbean
庭本,01:05:55:14,01:06:18:10,っていうようなことだったりとか、エビデンスをうまく操作していくとかっていうような、ある種ダークサイドみたいな行動をとっているってことが明らかになっていました。で、そうすることで結果的にプロジェクトを成功させていると。なので。,Caribbean
庭本,01:06:18:12,01:06:47:07,日本企業は特にアカウンタビリティが割と不明確って言われることが今までは多かったと思いますね。そんな中でレスポンシビリティを果たしていけっていうのは非常に一見難しいことではあるんですが、製品開発っていう限られた分野ではありますが、研究結果によるとうまいことそこを利用しつつやりくりしているっていうようなリーダーたちの行動も見えてきています。,Caribbean
